module	field	assignment_line	file	interpretation
NoCDTrain.Board.NoCDTrainItemLayerModel	m_dbTable	12	code/Lua/decompiled/NoCDTrain/Board/NoCDTrainItemLayerModel.lua	assignment observed; dynamic field
NoCDTrain.Board.NoCDTrainItemLayerModel	m_itemManager	13	code/Lua/decompiled/NoCDTrain/Board/NoCDTrainItemLayerModel.lua	assignment observed; dynamic field
NoCDTrain.Board.NoCDTrainItemLayerModel	m_initCodeMap	17	code/Lua/decompiled/NoCDTrain/Board/NoCDTrainItemLayerModel.lua	assignment observed; dynamic field
NoCDTrain.Board.NoCDTrainItemLayerModel	m_initCodeMap	20	code/Lua/decompiled/NoCDTrain/Board/NoCDTrainItemLayerModel.lua	assignment observed; dynamic field
NoCDTrain.Board.NoCDTrainItemLayerModel	m_initCodeMap	22	code/Lua/decompiled/NoCDTrain/Board/NoCDTrainItemLayerModel.lua	assignment observed; dynamic field
NoCDTrain.Board.NoCDTrainItemLayerModel	m_initCodeMap	33	code/Lua/decompiled/NoCDTrain/Board/NoCDTrainItemLayerModel.lua	assignment observed; dynamic field
NoCDTrain.Board.NoCDTrainItemLayerModel	m_itemTypeCountMap	37	code/Lua/decompiled/NoCDTrain/Board/NoCDTrainItemLayerModel.lua	assignment observed; dynamic field
NoCDTrain.Board.NoCDTrainItemLayerModel	m_emptyCount	38	code/Lua/decompiled/NoCDTrain/Board/NoCDTrainItemLayerModel.lua	assignment observed; dynamic field
NoCDTrain.Board.NoCDTrainItemLayerModel	m_emptyCount	95	code/Lua/decompiled/NoCDTrain/Board/NoCDTrainItemLayerModel.lua	assignment observed; dynamic field
NoCDTrain.Board.NoCDTrainItemLayerModel	m_itemTypeCountMap	114	code/Lua/decompiled/NoCDTrain/Board/NoCDTrainItemLayerModel.lua	assignment observed; dynamic field
NoCDTrain.Board.NoCDTrainItemLayerModel	m_emptyCount	115	code/Lua/decompiled/NoCDTrain/Board/NoCDTrainItemLayerModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_activityDefinition	103	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_mapCode	114	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_arrOrderConfigs	162	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_maxRound	163	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_orderLines	167	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_orderLines	179	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_maxRound	180	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_mapRewards	181	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_lastRoundEndTime	192	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_boardModel	205	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_boardModel	206	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_boardModel	210	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_relatedPDChain	213	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_mapToBeReleatedPDChain	214	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_relatedPDChain	282	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_mapToBeReleatedPDChain	283	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_newUnlockLogicLines	331	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_newUnlockLogicLines	332	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_newUnlockLogicLines	348	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_relatedPDChain	582	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_mapToBeReleatedPDChain	583	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_arrRewardMatches	663	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_relatedPDChain	731	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_mapToBeReleatedPDChain	732	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_relatedPDChain	741	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_relatedPDChain	907	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
NoCDTrain.Model.NoCDTrainModel	m_mapToBeReleatedPDChain	908	code/Lua/decompiled/NoCDTrain/Model/NoCDTrainModel.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_bEnabled	5	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_toolNumMap	21	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_flyingCount	25	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_itemCount	29	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_slotCount	30	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_centerPosX	38	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_centerPosY	39	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_width	40	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_height	41	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_lossyScale	42	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_itemInAnimation	84	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_itemInAnimation	88	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_promptAnimation	117	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_promptAnimation	131	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_itemInAnimation	139	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_bIsOpen	145	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_bEnabled	155	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_flyingCount	183	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_flyingCount	186	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_itemCount	208	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_slotCount	212	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
UI.Button.InventoryButton	m_itemCount	226	code/Lua/decompiled/UI/Button/InventoryButton.lua	assignment observed; dynamic field
WheelItem.Model.WheelItemData	largeReward	15	code/Lua/decompiled/WheelItem/Model/WheelItemData.lua	assignment observed; dynamic field
WheelItem.Model.WheelItemData	m_arrRandomReward	21	code/Lua/decompiled/WheelItem/Model/WheelItemData.lua	assignment observed; dynamic field
WheelItem.Model.WheelItemModel	m_dbTable	6	code/Lua/decompiled/WheelItem/Model/WheelItemModel.lua	assignment observed; dynamic field
WheelItem.Model.WheelItemModel	m_mapId2WheelItemData	11	code/Lua/decompiled/WheelItem/Model/WheelItemModel.lua	assignment observed; dynamic field
Board.Model.Base.BoardPosition	m_boardClass	5	code/Lua/decompiled/Board/Model/Base/BoardPosition.lua	assignment observed; dynamic field
Board.Model.Base.BoardPosition	m_x	6	code/Lua/decompiled/Board/Model/Base/BoardPosition.lua	assignment observed; dynamic field
Board.Model.Base.BoardPosition	m_y	7	code/Lua/decompiled/Board/Model/Base/BoardPosition.lua	assignment observed; dynamic field
Board.Model.Base.Matrix	m_boardClass	5	code/Lua/decompiled/Board/Model/Base/Matrix.lua	assignment observed; dynamic field
Board.Model.Base.Matrix	m_data	6	code/Lua/decompiled/Board/Model/Base/Matrix.lua	assignment observed; dynamic field
Board.Model.Board.BaseActionBoardModel	m_itemManager	6	code/Lua/decompiled/Board/Model/Board/BaseActionBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseActionBoardModel	m_itemCacheModel	7	code/Lua/decompiled/Board/Model/Board/BaseActionBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseBoardModel	event	17	code/Lua/decompiled/Board/Model/Board/BaseBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseBoardModel	m_itemLayerModel	18	code/Lua/decompiled/Board/Model/Board/BaseBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseBoardModel	m_bubbleCount	19	code/Lua/decompiled/Board/Model/Board/BaseBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseBoardModel	m_mapBubbleCode	20	code/Lua/decompiled/Board/Model/Board/BaseBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseBoardModel	m_bubbleMaxNum	21	code/Lua/decompiled/Board/Model/Board/BaseBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseBoardModel	m_testMergeAllDisableItem	298	code/Lua/decompiled/Board/Model/Board/BaseBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseBoardModel	m_bubbleCount	302	code/Lua/decompiled/Board/Model/Board/BaseBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseBoardModel	m_bubbleCount	308	code/Lua/decompiled/Board/Model/Board/BaseBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseItemLayerModel	m_boardModel	21	code/Lua/decompiled/Board/Model/Board/BaseItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseItemLayerModel	m_items	22	code/Lua/decompiled/Board/Model/Board/BaseItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseSceneBoardModel	m_gameMode	13	code/Lua/decompiled/Board/Model/Board/BaseSceneBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseSceneBoardModel	m_orderModel	14	code/Lua/decompiled/Board/Model/Board/BaseSceneBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseSceneBoardModel	m_promptConfig	54	code/Lua/decompiled/Board/Model/Board/BaseSceneBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardItemLayerModel	m_dbTable	12	code/Lua/decompiled/Board/Model/Board/BaseUIBoardItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardItemLayerModel	m_itemManager	13	code/Lua/decompiled/Board/Model/Board/BaseUIBoardItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardItemLayerModel	m_itemTypeCountMap	14	code/Lua/decompiled/Board/Model/Board/BaseUIBoardItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardItemLayerModel	m_emptyCount	15	code/Lua/decompiled/Board/Model/Board/BaseUIBoardItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardItemLayerModel	m_lockedEmptyPositionCount	16	code/Lua/decompiled/Board/Model/Board/BaseUIBoardItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardItemLayerModel	m_emptyCount	79	code/Lua/decompiled/Board/Model/Board/BaseUIBoardItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardItemLayerModel	m_lockedEmptyPositionCount	91	code/Lua/decompiled/Board/Model/Board/BaseUIBoardItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardItemLayerModel	m_lockedEmptyPositionCount	94	code/Lua/decompiled/Board/Model/Board/BaseUIBoardItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_itemManager	6	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_activityType	8	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_activityModel	9	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_initCodeMap	10	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_transformLayerConfig	11	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_itemLayerModel	12	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_itemCacheModel	13	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_currentNeedKeyType	81	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_currentNeedKeyType	87	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_huntBookModel	122	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_itemTransformLayerModel	272	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_bSkipNextIndicatorUpdate	521	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_extraItems	629	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_cloudConfig	670	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_signaturePd	672	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_cloudState	674	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_cloudSwallowLockState	675	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_tileLock	676	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_itemModels	735	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_currentNeedKeyType	760	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_huntBookModel	1056	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_huntBookModel	1065	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_boardExtraRewardLayerTotal	1084	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_boardExtraRewardLayer	1092	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_bSignatureCanNotUpgrade	1155	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_signatureUpgradeLockKey	1156	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_signatureNextLevelCode	1157	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_signatureUpgradeLockKey	1164	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_signatureNextLevelCode	1165	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_bSignatureCanNotUpgrade	1166	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_signatureUpgradeLockKey	1166	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_signatureUpgradeLockKey	1169	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_signatureNextLevelCode	1170	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_bSignatureCanNotUpgrade	1171	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_signatureUpgradeLockKey	1171	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_signatureUpgradeLockKey	1175	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_signatureNextLevelCode	1176	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_bSignatureCanNotUpgrade	1177	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_signatureUpgradeLockKey	1177	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_signatureUpgradeLockKey	1185	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.BaseUIBoardModel	m_signatureUpgradeLockKey	1187	code/Lua/decompiled/Board/Model/Board/BaseUIBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.ItemCacheModel	m_dbTable	26	code/Lua/decompiled/Board/Model/Board/ItemCacheModel.lua	assignment observed; dynamic field
Board.Model.Board.ItemCacheModel	m_idGenerator	27	code/Lua/decompiled/Board/Model/Board/ItemCacheModel.lua	assignment observed; dynamic field
Board.Model.Board.ItemCacheModel	m_itemIdList	31	code/Lua/decompiled/Board/Model/Board/ItemCacheModel.lua	assignment observed; dynamic field
Board.Model.Board.ItemFixedSpreadModel	m_dbTable	5	code/Lua/decompiled/Board/Model/Board/ItemFixedSpreadModel.lua	assignment observed; dynamic field
Board.Model.Board.ItemLuckySpreadModel	m_dbTable	10	code/Lua/decompiled/Board/Model/Board/ItemLuckySpreadModel.lua	assignment observed; dynamic field
Board.Model.Board.ItemManager	m_dbTable	13	code/Lua/decompiled/Board/Model/Board/ItemManager.lua	assignment observed; dynamic field
Board.Model.Board.ItemManager	m_boardModel	14	code/Lua/decompiled/Board/Model/Board/ItemManager.lua	assignment observed; dynamic field
Board.Model.Board.ItemManager	m_idGenerator	15	code/Lua/decompiled/Board/Model/Board/ItemManager.lua	assignment observed; dynamic field
Board.Model.Board.ItemManager	m_itemTable	16	code/Lua/decompiled/Board/Model/Board/ItemManager.lua	assignment observed; dynamic field
Board.Model.Board.ItemManager	m_itemTable	28	code/Lua/decompiled/Board/Model/Board/ItemManager.lua	assignment observed; dynamic field
Board.Model.Board.ItemStoreModel	m_dbTable	11	code/Lua/decompiled/Board/Model/Board/ItemStoreModel.lua	assignment observed; dynamic field
Board.Model.Board.ItemStoreModel	m_itemManager	12	code/Lua/decompiled/Board/Model/Board/ItemStoreModel.lua	assignment observed; dynamic field
Board.Model.Board.ItemStoreModel	m_arrProducerConfigInfos	16	code/Lua/decompiled/Board/Model/Board/ItemStoreModel.lua	assignment observed; dynamic field
Board.Model.Board.ItemStoreModel	m_mapTypeAndLevel	18	code/Lua/decompiled/Board/Model/Board/ItemStoreModel.lua	assignment observed; dynamic field
Board.Model.Board.ItemStoreModel	m_slotDefaultNumber	19	code/Lua/decompiled/Board/Model/Board/ItemStoreModel.lua	assignment observed; dynamic field
Board.Model.Board.ItemStoreModel	m_itemDataList	23	code/Lua/decompiled/Board/Model/Board/ItemStoreModel.lua	assignment observed; dynamic field
Board.Model.Board.ItemStoreModel	m_itemTypeCountMap	52	code/Lua/decompiled/Board/Model/Board/ItemStoreModel.lua	assignment observed; dynamic field
Board.Model.Board.ItemStoreModel	m_itemCountWithoutProducer	69	code/Lua/decompiled/Board/Model/Board/ItemStoreModel.lua	assignment observed; dynamic field
Board.Model.Board.ItemStoreModel	m_itemCountWithoutProducer	85	code/Lua/decompiled/Board/Model/Board/ItemStoreModel.lua	assignment observed; dynamic field
Board.Model.Board.ItemStoreModel	m_itemCountWithoutProducer	108	code/Lua/decompiled/Board/Model/Board/ItemStoreModel.lua	assignment observed; dynamic field
Board.Model.Board.ItemStoreModel	m_itemCountWithoutProducer	230	code/Lua/decompiled/Board/Model/Board/ItemStoreModel.lua	assignment observed; dynamic field
Board.Model.Board.ItemStoreModel	m_itemCountWithoutProducer	245	code/Lua/decompiled/Board/Model/Board/ItemStoreModel.lua	assignment observed; dynamic field
Board.Model.Board.MainBoardModel	m_itemStoreModel	21	code/Lua/decompiled/Board/Model/Board/MainBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.MainBoardModel	m_bubbleMaxNum	31	code/Lua/decompiled/Board/Model/Board/MainBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.MainBoardModel	m_bubbleMaxNum	38	code/Lua/decompiled/Board/Model/Board/MainBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.MainBoardModel	m_bToolBoxCollect	72	code/Lua/decompiled/Board/Model/Board/MainBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.MainBoardModel	m_arrAdd	564	code/Lua/decompiled/Board/Model/Board/MainBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.MainBoardModel	m_arrDelete	565	code/Lua/decompiled/Board/Model/Board/MainBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.MainBoardModel	m_arrAdd	590	code/Lua/decompiled/Board/Model/Board/MainBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.MainBoardModel	m_arrDelete	591	code/Lua/decompiled/Board/Model/Board/MainBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.MainBoardModel	m_boardExtraRewardLayers	860	code/Lua/decompiled/Board/Model/Board/MainBoardModel.lua	assignment observed; dynamic field
Board.Model.Board.SceneItemLayerModel	m_dbTable	12	code/Lua/decompiled/Board/Model/Board/SceneItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.SceneItemLayerModel	m_itemManager	13	code/Lua/decompiled/Board/Model/Board/SceneItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.SceneItemLayerModel	m_fileName	14	code/Lua/decompiled/Board/Model/Board/SceneItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.SceneItemLayerModel	m_itemTypeCountMap	15	code/Lua/decompiled/Board/Model/Board/SceneItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.SceneItemLayerModel	m_itemTypeLookupMap	16	code/Lua/decompiled/Board/Model/Board/SceneItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.SceneItemLayerModel	m_itemComponentLookupMap	17	code/Lua/decompiled/Board/Model/Board/SceneItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.SceneItemLayerModel	m_emptyCount	18	code/Lua/decompiled/Board/Model/Board/SceneItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.SceneItemLayerModel	m_initCodeMap	22	code/Lua/decompiled/Board/Model/Board/SceneItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.SceneItemLayerModel	m_itemTypeCountMap	26	code/Lua/decompiled/Board/Model/Board/SceneItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.SceneItemLayerModel	m_emptyCount	27	code/Lua/decompiled/Board/Model/Board/SceneItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Board.SceneItemLayerModel	m_emptyCount	63	code/Lua/decompiled/Board/Model/Board/SceneItemLayerModel.lua	assignment observed; dynamic field
Board.Model.Item.BaseItemComponent	m_itemModel	15	code/Lua/decompiled/Board/Model/Item/BaseItemComponent.lua	assignment observed; dynamic field
Board.Model.Item.ItemBattery	m_isFull	13	code/Lua/decompiled/Board/Model/Item/ItemBattery.lua	assignment observed; dynamic field
Board.Model.Item.ItemBattery	m_duration	14	code/Lua/decompiled/Board/Model/Item/ItemBattery.lua	assignment observed; dynamic field
Board.Model.Item.ItemBattery	event	15	code/Lua/decompiled/Board/Model/Item/ItemBattery.lua	assignment observed; dynamic field
Board.Model.Item.ItemBattery	m_batteryLevel	17	code/Lua/decompiled/Board/Model/Item/ItemBattery.lua	assignment observed; dynamic field
Board.Model.Item.ItemBattery	m_rewards	19	code/Lua/decompiled/Board/Model/Item/ItemBattery.lua	assignment observed; dynamic field
Board.Model.Item.ItemBattery	m_isFull	51	code/Lua/decompiled/Board/Model/Item/ItemBattery.lua	assignment observed; dynamic field
Board.Model.Item.ItemBubble	m_innerItemCode	24	code/Lua/decompiled/Board/Model/Item/ItemBubble.lua	assignment observed; dynamic field
Board.Model.Item.ItemBubble	m_startTimer	26	code/Lua/decompiled/Board/Model/Item/ItemBubble.lua	assignment observed; dynamic field
