source_file,namespace,type,typedef_index,managed_signature,rva,native_entry,native_status,native_quality_flags,native_file,native_asm_file,native_asm_interval_end,native_asm_interval_capped,native_flow_override,native_flow_override_instruction_rva,native_flow_override_target_rva,native_recovery_note,dumper_block
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwoProductConfig.cs,,SummerWatermelonTwoProductConfig,1452,public List<int> get_OutPut() { },0x2149134,02159134,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2149134.c,,,,,,,,code/Il2CppDumper_type_signatures/01452.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwoProductConfig.cs,,SummerWatermelonTwoProductConfig,1452,public void set_OutPut(List<int> value) { },0x214913C,0215913c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/214913c.c,,,,,,,,code/Il2CppDumper_type_signatures/01452.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwoProductConfig.cs,,SummerWatermelonTwoProductConfig,1452,public List<int> get_Weight() { },0x2149144,02159144,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2149144.c,,,,,,,,code/Il2CppDumper_type_signatures/01452.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwoProductConfig.cs,,SummerWatermelonTwoProductConfig,1452,public void set_Weight(List<int> value) { },0x214914C,0215914c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/214914c.c,,,,,,,,code/Il2CppDumper_type_signatures/01452.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwoProductConfig.cs,,SummerWatermelonTwoProductConfig,1452,public int get_MaxWeight() { },0x2149154,02159154,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2149154.c,,,,,,,,code/Il2CppDumper_type_signatures/01452.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwoProductConfig.cs,,SummerWatermelonTwoProductConfig,1452,public void set_MaxWeight(int value) { },0x214915C,0215915c,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/214915c.c,,,,,,,,code/Il2CppDumper_type_signatures/01452.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwoProductConfig.cs,,SummerWatermelonTwoProductConfig,1452,public override int GetID() { },0x2149164,02159164,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2149164.c,,,,,,,,code/Il2CppDumper_type_signatures/01452.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwoProductConfig.cs,,SummerWatermelonTwoProductConfig,1452,public void .ctor() { },0x21491B8,021591b8,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/21491b8.c,,,,,,,,code/Il2CppDumper_type_signatures/01452.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonTwoProductConfig.cs,,SummerWatermelonTwoProductConfig,1452,public int <>iFixBaseProxy_GetID() { },0x21491C0,021591c0,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/21491c0.c,,,,,,,,code/Il2CppDumper_type_signatures/01452.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/NewbieRoomConfig.cs,,NewbieRoomConfig,1762,public int get_Id() { },0x2963030,02973030,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2963030.c,,,,,,,,code/Il2CppDumper_type_signatures/01762.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/NewbieRoomConfig.cs,,NewbieRoomConfig,1762,public void set_Id(int value) { },0x2963038,02973038,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2963038.c,,,,,,,,code/Il2CppDumper_type_signatures/01762.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/NewbieRoomConfig.cs,,NewbieRoomConfig,1762,public List<int> get_NodeChapter() { },0x2963040,02973040,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2963040.c,,,,,,,,code/Il2CppDumper_type_signatures/01762.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/NewbieRoomConfig.cs,,NewbieRoomConfig,1762,public void set_NodeChapter(List<int> value) { },0x2963048,02973048,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2963048.c,,,,,,,,code/Il2CppDumper_type_signatures/01762.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/NewbieRoomConfig.cs,,NewbieRoomConfig,1762,public int get_Duration() { },0x2963050,02973050,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2963050.c,,,,,,,,code/Il2CppDumper_type_signatures/01762.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/NewbieRoomConfig.cs,,NewbieRoomConfig,1762,public void set_Duration(int value) { },0x2963058,02973058,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2963058.c,,,,,,,,code/Il2CppDumper_type_signatures/01762.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/NewbieRoomConfig.cs,,NewbieRoomConfig,1762,public override int GetID() { },0x2963060,02973060,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2963060.c,,,,,,,,code/Il2CppDumper_type_signatures/01762.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/NewbieRoomConfig.cs,,NewbieRoomConfig,1762,public void .ctor() { },0x29630B4,029730b4,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29630b4.c,,,,,,,,code/Il2CppDumper_type_signatures/01762.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/NewbieRoomConfig.cs,,NewbieRoomConfig,1762,public int <>iFixBaseProxy_GetID() { },0x29630BC,029730bc,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29630bc.c,,,,,,,,code/Il2CppDumper_type_signatures/01762.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/NewbieRoomMergeBoard.cs,,NewbieRoomMergeBoard,1767,public void SetController(UIPopupNewbieRoomMergeBoardController controller) { },0x2964B1C,02974b1c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2964b1c.c,,,,,,,,code/Il2CppDumper_type_signatures/01767.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/NewbieRoomMergeBoard.cs,,NewbieRoomMergeBoard,1767,public override void InitBoardId() { },0x2964B84,02974b84,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2964b84.c,,,,,,,,code/Il2CppDumper_type_signatures/01767.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/NewbieRoomMergeBoard.cs,,NewbieRoomMergeBoard,1767,"public override void OnNewItem(int index, int oldIndex, int id, int oldId, RefreshItemSource source) { }",0x2964BE4,02974be4,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2964be4.c,,,,,,,,code/Il2CppDumper_type_signatures/01767.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/NewbieRoomMergeBoard.cs,,NewbieRoomMergeBoard,1767,"public override void OnUseItem(int index, int id) { }",0x2964EC0,02974ec0,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2964ec0.c,,,,,,,,code/Il2CppDumper_type_signatures/01767.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/NewbieRoomMergeBoard.cs,,NewbieRoomMergeBoard,1767,public void .ctor() { },0x29651C0,029751c0,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29651c0.c,,,,,,,,code/Il2CppDumper_type_signatures/01767.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/NewbieRoomMergeBoard.cs,,NewbieRoomMergeBoard,1767,public void <>iFixBaseProxy_InitBoardId() { },0x29651C8,029751c8,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29651c8.c,,,,,,,,code/Il2CppDumper_type_signatures/01767.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/NewbieRoomMergeBoard.cs,,NewbieRoomMergeBoard,1767,"public void <>iFixBaseProxy_OnNewItem(int P0, int P1, int P2, int P3, RefreshItemSource P4) { }",0x29651D0,029751d0,decompiled_rebased_without_autoanalysis,,code/Ghidra_native_pseudocode/29651d0.c,,,,,,,,code/Il2CppDumper_type_signatures/01767.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/NewbieRoomMergeBoard.cs,,NewbieRoomMergeBoard,1767,"public void <>iFixBaseProxy_OnUseItem(int P0, int P1) { }",0x29651F8,029751f8,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29651f8.c,,,,,,,,code/Il2CppDumper_type_signatures/01767.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/BaseEvent.cs,,BaseEvent,1850,public void .ctor(string type) { },0x297FD4C,0298fd4c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/297fd4c.c,,,,,,,,code/Il2CppDumper_type_signatures/01850.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/BaseEvent.cs,,BaseEvent,1850,"public void .ctor(string type, object[] datas) { }",0x297FD74,0298fd74,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/297fd74.c,,,,,,,,code/Il2CppDumper_type_signatures/01850.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager.<>c,1967,private static void .cctor() { },0x29A1C30,029b1c30,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29a1c30.c,,,,,,,,code/Il2CppDumper_type_signatures/01967.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager.<>c,1967,public void .ctor() { },0x29A1CA4,029b1ca4,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29a1ca4.c,,,,,,,,code/Il2CppDumper_type_signatures/01967.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager.<>c,1967,"internal int <InitConfigs>b__18_1(TableMergeItem x, TableMergeItem y) { }",0x29A1CAC,029b1cac,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29a1cac.c,,,,,,,,code/Il2CppDumper_type_signatures/01967.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager.<>c,1967,"internal int <InitConfigs>b__18_2(TableMergeItem x, TableMergeItem y) { }",0x29A1CE0,029b1ce0,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29a1ce0.c,,,,,,,,code/Il2CppDumper_type_signatures/01967.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager.<>c__DisplayClass26_0,1968,public void .ctor() { },0x29A1564,029b1564,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29a1564.c,,,,,,,,code/Il2CppDumper_type_signatures/01968.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager.<>c__DisplayClass26_0,1968,internal bool <GetIceGlobalConfig>b__0(TableIceGlobalConfig a) { },0x29A1D14,029b1d14,decompiled_rebased_without_autoanalysis,,code/Ghidra_native_pseudocode/29a1d14.c,,,,,,,,code/Il2CppDumper_type_signatures/01968.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager.<>c__DisplayClass27_0,1969,public void .ctor() { },0x29A17F8,029b17f8,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29a17f8.c,,,,,,,,code/Il2CppDumper_type_signatures/01969.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager.<>c__DisplayClass27_0,1969,internal bool <GetIceItemConfigs>b__0(TableIceItemConfig a) { },0x29A1D54,029b1d54,decompiled_rebased_without_autoanalysis,,code/Ghidra_native_pseudocode/29a1d54.c,,,,,,,,code/Il2CppDumper_type_signatures/01969.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager,1970,public void InitConfigs() { },0x299F5C8,029af5c8,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/299f5c8.c,,,,,,,,code/Il2CppDumper_type_signatures/01970.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager,1970,"private void InitTable<T>(List<T> tableData, Dictionary<int, T> config) { }",-1,,no_native_rva,,,,,,,,,,code/Il2CppDumper_type_signatures/01970.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager,1970,public TableMergeItem GetItemConfig(int id) { },0x2996FA8,029a6fa8,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2996fa8.c,,,,,,,,code/Il2CppDumper_type_signatures/01970.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager,1970,public TableMergeLine GetMergeLine(int id) { },0x29A0F58,029b0f58,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29a0f58.c,,,,,,,,code/Il2CppDumper_type_signatures/01970.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager,1970,public List<TableMergeItem> GetMergeInLineItems(int inLine) { },0x29A1058,029b1058,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29a1058.c,,,,,,,,code/Il2CppDumper_type_signatures/01970.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager,1970,public List<int> GetMergeReLine(TableMergeItem mergeConfig) { },0x29A0B2C,029b0b2c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29a0b2c.c,,,,,,,,code/Il2CppDumper_type_signatures/01970.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager,1970,public List<TableMergeItem> GetMergeResources(int resourceLine) { },0x29A1150,029b1150,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29a1150.c,,,,,,,,code/Il2CppDumper_type_signatures/01970.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager,1970,public TableChoiceChest GetChoiceChest(int id) { },0x29A1248,029b1248,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29a1248.c,,,,,,,,code/Il2CppDumper_type_signatures/01970.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager,1970,public TableIceGlobalConfig GetIceGlobalConfig() { },0x29A1348,029b1348,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29a1348.c,,,,,,,,code/Il2CppDumper_type_signatures/01970.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager,1970,public List<TableIceItemConfig> GetIceItemConfigs() { },0x29A156C,029b156c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29a156c.c,,,,,,,,code/Il2CppDumper_type_signatures/01970.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager,1970,public void .ctor() { },0x29A1800,029b1800,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29a1800.c,,,,,,,,code/Il2CppDumper_type_signatures/01970.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/GameConfigManager.cs,,GameConfigManager,1970,private void <InitConfigs>b__18_0(TableMergeItem a) { },0x29A1A44,029b1a44,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/29a1a44.c,,,,,,,,code/Il2CppDumper_type_signatures/01970.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/TableBoardGrid.cs,,TableBoardGrid,2030,public override int GetID() { },0x29ABCE4,029bbce4,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29abce4.c,,,,,,,,code/Il2CppDumper_type_signatures/02030.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/TableBoardGrid.cs,,TableBoardGrid,2030,public void .ctor() { },0x29ABD38,029bbd38,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29abd38.c,,,,,,,,code/Il2CppDumper_type_signatures/02030.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/TableBoardGrid.cs,,TableBoardGrid,2030,public int <>iFixBaseProxy_GetID() { },0x29ABD40,029bbd40,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29abd40.c,,,,,,,,code/Il2CppDumper_type_signatures/02030.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/TableBoardGrid2.cs,,TableBoardGrid2,2031,public override int GetID() { },0x29ABD48,029bbd48,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29abd48.c,,,,,,,,code/Il2CppDumper_type_signatures/02031.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/TableBoardGrid2.cs,,TableBoardGrid2,2031,public void .ctor() { },0x29ABD9C,029bbd9c,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29abd9c.c,,,,,,,,code/Il2CppDumper_type_signatures/02031.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/TableBoardGrid2.cs,,TableBoardGrid2,2031,public int <>iFixBaseProxy_GetID() { },0x29ABDA4,029bbda4,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29abda4.c,,,,,,,,code/Il2CppDumper_type_signatures/02031.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/TableMergeItem.cs,,TableMergeItem,2037,public override int GetID() { },0x29ABFA0,029bbfa0,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29abfa0.c,,,,,,,,code/Il2CppDumper_type_signatures/02037.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/TableMergeItem.cs,,TableMergeItem,2037,public void .ctor() { },0x29ABFF4,029bbff4,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29abff4.c,,,,,,,,code/Il2CppDumper_type_signatures/02037.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/TableMergeItem.cs,,TableMergeItem,2037,public int <>iFixBaseProxy_GetID() { },0x29ABFFC,029bbffc,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29abffc.c,,,,,,,,code/Il2CppDumper_type_signatures/02037.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/TableMergeItem2.cs,,TableMergeItem2,2038,public override int GetID() { },0x29AC004,029bc004,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29ac004.c,,,,,,,,code/Il2CppDumper_type_signatures/02038.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/TableMergeItem2.cs,,TableMergeItem2,2038,public void .ctor() { },0x29AC058,029bc058,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29ac058.c,,,,,,,,code/Il2CppDumper_type_signatures/02038.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/TableMergeItem2.cs,,TableMergeItem2,2038,public int <>iFixBaseProxy_GetID() { },0x29AC060,029bc060,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29ac060.c,,,,,,,,code/Il2CppDumper_type_signatures/02038.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/TableMergeLine.cs,,TableMergeLine,2039,public override int GetID() { },0x29AC068,029bc068,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29ac068.c,,,,,,,,code/Il2CppDumper_type_signatures/02039.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/TableMergeLine.cs,,TableMergeLine,2039,public void .ctor() { },0x29AC0BC,029bc0bc,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29ac0bc.c,,,,,,,,code/Il2CppDumper_type_signatures/02039.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/TableMergeLine.cs,,TableMergeLine,2039,public int <>iFixBaseProxy_GetID() { },0x29AC0C4,029bc0c4,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29ac0c4.c,,,,,,,,code/Il2CppDumper_type_signatures/02039.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/TableUnlockMergeLine.cs,,TableUnlockMergeLine,2040,public override int GetID() { },0x29AC0CC,029bc0cc,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29ac0cc.c,,,,,,,,code/Il2CppDumper_type_signatures/02040.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/TableUnlockMergeLine.cs,,TableUnlockMergeLine,2040,public void .ctor() { },0x29AC120,029bc120,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29ac120.c,,,,,,,,code/Il2CppDumper_type_signatures/02040.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/TableUnlockMergeLine.cs,,TableUnlockMergeLine,2040,public int <>iFixBaseProxy_GetID() { },0x29AC128,029bc128,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/29ac128.c,,,,,,,,code/Il2CppDumper_type_signatures/02040.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/MBDrag.cs,,MBDrag,2252,public void OnBeginDrag(PointerEventData eventData) { },0x2A52208,02a62208,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2a52208.c,,,,,,,,code/Il2CppDumper_type_signatures/02252.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/MBDrag.cs,,MBDrag,2252,public void OnEndDrag(PointerEventData eventData) { },0x2A52268,02a62268,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2a52268.c,,,,,,,,code/Il2CppDumper_type_signatures/02252.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/MBDrag.cs,,MBDrag,2252,public void OnDrag(PointerEventData eventData) { },0x2A52620,02a62620,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2a52620.c,,,,,,,,code/Il2CppDumper_type_signatures/02252.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/MBDrag.cs,,MBDrag,2252,private bool isInTarget() { },0x2A523B4,02a623b4,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2a523b4.c,,,,,,,,code/Il2CppDumper_type_signatures/02252.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/MBDrag.cs,,MBDrag,2252,private void backToOriginPosition() { },0x2A52528,02a62528,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2a52528.c,,,,,,,,code/Il2CppDumper_type_signatures/02252.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/MBDrag.cs,,MBDrag,2252,public void .ctor() { },0x2A52804,02a62804,decompiled_rebased_without_autoanalysis,unknown_native_type,code/Ghidra_native_pseudocode/2a52804.c,,,,,,,,code/Il2CppDumper_type_signatures/02252.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/MergeGuideLogic.cs,,MergeGuideLogic,2696,public void CheckMergeGuide(bool isPointerUp = False) { },0x2B8F600,02b9f600,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2b8f600.c,,,,,,,,code/Il2CppDumper_type_signatures/02696.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/MergeGuideLogic.cs,,MergeGuideLogic,2696,private void CheckMergeFinish() { },0x2B8FEF4,02b9fef4,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2b8fef4.c,,,,,,,,code/Il2CppDumper_type_signatures/02696.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/MergeGuideLogic.cs,,MergeGuideLogic,2696,public void CheckProductFinish() { },0x2B916E0,02ba16e0,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unassigned_register;unknown_native_type,code/Ghidra_native_pseudocode/2b916e0.c,,,,,,,,code/Il2CppDumper_type_signatures/02696.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/MergeGuideLogic.cs,,MergeGuideLogic,2696,private void TriggerProductFinish(MergeBoard.Grid grid) { },0x2B9A56C,02baa56c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2b9a56c.c,,,,,,,,code/Il2CppDumper_type_signatures/02696.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/MergeGuideLogic.cs,,MergeGuideLogic,2696,private void CheckOrderFinish() { },0x2B91F3C,02ba1f3c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2b91f3c.c,,,,,,,,code/Il2CppDumper_type_signatures/02696.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/MergeGuideLogic.cs,,MergeGuideLogic,2696,public void CheckChoseItemGuide() { },0x2B93B0C,02ba3b0c,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2b93b0c.c,,,,,,,,code/Il2CppDumper_type_signatures/02696.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/MergeGuideLogic.cs,,MergeGuideLogic,2696,public void CheckGetReward() { },0x2B92B08,02ba2b08,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unassigned_register;unknown_native_type,code/Ghidra_native_pseudocode/2b92b08.c,,,,,,,,code/Il2CppDumper_type_signatures/02696.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/MergeGuideLogic.cs,,MergeGuideLogic,2696,private void CheckOrderNeedItem() { },0x2B91D20,02ba1d20,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2b91d20.c,,,,,,,,code/Il2CppDumper_type_signatures/02696.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/MergeGuideLogic.cs,,MergeGuideLogic,2696,public void ChoseCdProduct() { },0x2B93044,02ba3044,decompiled_rebased_without_autoanalysis,ghidra_warning_comment;unknown_native_type,code/Ghidra_native_pseudocode/2b93044.c,,,,,,,,code/Il2CppDumper_type_signatures/02696.txt
