source_file,namespace,type,typedef_index,declaration_with_inheritance_and_interfaces,dumper_block
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass96_0,5123,private sealed class SummerWatermelonModel.<>c__DisplayClass96_0 // TypeDefIndex: 5123,code/Il2CppDumper_type_signatures/05123.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__95,5124,private struct SummerWatermelonModel.<OnNewItem>d__95 : IAsyncStateMachine // TypeDefIndex: 5124,code/Il2CppDumper_type_signatures/05124.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_9/SummerWatermelonModel.cs,Activity.SummerWatermelon_9,SummerWatermelonModel,5125,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 5125,code/Il2CppDumper_type_signatures/05125.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_31/SummerWatermelonMergeBoard.cs,Activity.SummerWatermelon_31,SummerWatermelonMergeBoard,5158,public class SummerWatermelonMergeBoard : MergeBoard // TypeDefIndex: 5158,code/Il2CppDumper_type_signatures/05158.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_31/SummerWatermelonMergeBoard_Big.cs,Activity.SummerWatermelon_31,SummerWatermelonMergeBoard_Big,5159,public class SummerWatermelonMergeBoard_Big : MergeBoard // TypeDefIndex: 5159,code/Il2CppDumper_type_signatures/05159.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5160,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 5160,code/Il2CppDumper_type_signatures/05160.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass132_0,5161,private sealed class SummerWatermelonModel.<>c__DisplayClass132_0 // TypeDefIndex: 5161,code/Il2CppDumper_type_signatures/05161.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass153_0,5162,private sealed class SummerWatermelonModel.<>c__DisplayClass153_0 // TypeDefIndex: 5162,code/Il2CppDumper_type_signatures/05162.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass153_1,5163,private sealed class SummerWatermelonModel.<>c__DisplayClass153_1 // TypeDefIndex: 5163,code/Il2CppDumper_type_signatures/05163.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass154_0,5164,private sealed class SummerWatermelonModel.<>c__DisplayClass154_0 // TypeDefIndex: 5164,code/Il2CppDumper_type_signatures/05164.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_0,5165,private sealed class SummerWatermelonModel.<>c__DisplayClass50_0 // TypeDefIndex: 5165,code/Il2CppDumper_type_signatures/05165.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_1,5166,private sealed class SummerWatermelonModel.<>c__DisplayClass50_1 // TypeDefIndex: 5166,code/Il2CppDumper_type_signatures/05166.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass54_0,5167,private sealed class SummerWatermelonModel.<>c__DisplayClass54_0 // TypeDefIndex: 5167,code/Il2CppDumper_type_signatures/05167.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass87_0,5168,private sealed class SummerWatermelonModel.<>c__DisplayClass87_0 // TypeDefIndex: 5168,code/Il2CppDumper_type_signatures/05168.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass88_0,5169,private sealed class SummerWatermelonModel.<>c__DisplayClass88_0 // TypeDefIndex: 5169,code/Il2CppDumper_type_signatures/05169.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,5170,private struct SummerWatermelonModel.<OnNewItem>d__87 : IAsyncStateMachine // TypeDefIndex: 5170,code/Il2CppDumper_type_signatures/05170.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_31/SummerWatermelonModel.cs,Activity.SummerWatermelon_31,SummerWatermelonModel,5171,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 5171,code/Il2CppDumper_type_signatures/05171.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_28/SummerWatermelonMergeBoard1.cs,Activity.SummerWatermelon_28,SummerWatermelonMergeBoard1,5223,public class SummerWatermelonMergeBoard1 : MergeBoard // TypeDefIndex: 5223,code/Il2CppDumper_type_signatures/05223.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_28/SummerWatermelonMergeBoard2.cs,Activity.SummerWatermelon_28,SummerWatermelonMergeBoard2,5224,public class SummerWatermelonMergeBoard2 : MergeBoard // TypeDefIndex: 5224,code/Il2CppDumper_type_signatures/05224.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_28/SummerWatermelonMergeBoard3.cs,Activity.SummerWatermelon_28,SummerWatermelonMergeBoard3,5225,public class SummerWatermelonMergeBoard3 : MergeBoard // TypeDefIndex: 5225,code/Il2CppDumper_type_signatures/05225.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_28/SummerWatermelonMergeBoard4.cs,Activity.SummerWatermelon_28,SummerWatermelonMergeBoard4,5226,public class SummerWatermelonMergeBoard4 : MergeBoard // TypeDefIndex: 5226,code/Il2CppDumper_type_signatures/05226.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5227,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 5227,code/Il2CppDumper_type_signatures/05227.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass142_0,5228,private sealed class SummerWatermelonModel.<>c__DisplayClass142_0 // TypeDefIndex: 5228,code/Il2CppDumper_type_signatures/05228.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass170_0,5229,private sealed class SummerWatermelonModel.<>c__DisplayClass170_0 // TypeDefIndex: 5229,code/Il2CppDumper_type_signatures/05229.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass170_1,5230,private sealed class SummerWatermelonModel.<>c__DisplayClass170_1 // TypeDefIndex: 5230,code/Il2CppDumper_type_signatures/05230.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass171_0,5231,private sealed class SummerWatermelonModel.<>c__DisplayClass171_0 // TypeDefIndex: 5231,code/Il2CppDumper_type_signatures/05231.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,5232,private sealed class SummerWatermelonModel.<>c__DisplayClass52_0 // TypeDefIndex: 5232,code/Il2CppDumper_type_signatures/05232.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,5233,private sealed class SummerWatermelonModel.<>c__DisplayClass52_1 // TypeDefIndex: 5233,code/Il2CppDumper_type_signatures/05233.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,5234,private sealed class SummerWatermelonModel.<>c__DisplayClass56_0 // TypeDefIndex: 5234,code/Il2CppDumper_type_signatures/05234.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass98_0,5235,private sealed class SummerWatermelonModel.<>c__DisplayClass98_0 // TypeDefIndex: 5235,code/Il2CppDumper_type_signatures/05235.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass99_0,5236,private sealed class SummerWatermelonModel.<>c__DisplayClass99_0 // TypeDefIndex: 5236,code/Il2CppDumper_type_signatures/05236.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,5237,private struct SummerWatermelonModel.<OnNewItem>d__98 : IAsyncStateMachine // TypeDefIndex: 5237,code/Il2CppDumper_type_signatures/05237.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_28/SummerWatermelonModel.cs,Activity.SummerWatermelon_28,SummerWatermelonModel,5238,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 5238,code/Il2CppDumper_type_signatures/05238.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_14/SummerWatermelonMergeBoard.cs,Activity.SummerWatermelon_14,SummerWatermelonMergeBoard,5292,public class SummerWatermelonMergeBoard : MergeBoard // TypeDefIndex: 5292,code/Il2CppDumper_type_signatures/05292.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_14/SummerWatermelonMergeBoard_Big.cs,Activity.SummerWatermelon_14,SummerWatermelonMergeBoard_Big,5293,public class SummerWatermelonMergeBoard_Big : MergeBoard // TypeDefIndex: 5293,code/Il2CppDumper_type_signatures/05293.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5294,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 5294,code/Il2CppDumper_type_signatures/05294.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass137_0,5295,private sealed class SummerWatermelonModel.<>c__DisplayClass137_0 // TypeDefIndex: 5295,code/Il2CppDumper_type_signatures/05295.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass153_0,5296,private sealed class SummerWatermelonModel.<>c__DisplayClass153_0 // TypeDefIndex: 5296,code/Il2CppDumper_type_signatures/05296.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass153_1,5297,private sealed class SummerWatermelonModel.<>c__DisplayClass153_1 // TypeDefIndex: 5297,code/Il2CppDumper_type_signatures/05297.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass154_0,5298,private sealed class SummerWatermelonModel.<>c__DisplayClass154_0 // TypeDefIndex: 5298,code/Il2CppDumper_type_signatures/05298.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,5299,private sealed class SummerWatermelonModel.<>c__DisplayClass52_0 // TypeDefIndex: 5299,code/Il2CppDumper_type_signatures/05299.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,5300,private sealed class SummerWatermelonModel.<>c__DisplayClass52_1 // TypeDefIndex: 5300,code/Il2CppDumper_type_signatures/05300.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,5301,private sealed class SummerWatermelonModel.<>c__DisplayClass56_0 // TypeDefIndex: 5301,code/Il2CppDumper_type_signatures/05301.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass96_0,5302,private sealed class SummerWatermelonModel.<>c__DisplayClass96_0 // TypeDefIndex: 5302,code/Il2CppDumper_type_signatures/05302.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass97_0,5303,private sealed class SummerWatermelonModel.<>c__DisplayClass97_0 // TypeDefIndex: 5303,code/Il2CppDumper_type_signatures/05303.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__96,5304,private struct SummerWatermelonModel.<OnNewItem>d__96 : IAsyncStateMachine // TypeDefIndex: 5304,code/Il2CppDumper_type_signatures/05304.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_14/SummerWatermelonModel.cs,Activity.SummerWatermelon_14,SummerWatermelonModel,5305,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 5305,code/Il2CppDumper_type_signatures/05305.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonMergeBoard.cs,,SummerWatermelonMergeBoard.<>c,5351,private sealed class SummerWatermelonMergeBoard.<>c // TypeDefIndex: 5351,code/Il2CppDumper_type_signatures/05351.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_4/SummerWatermelonMergeBoard.cs,Activity.SummerWatermelon_4,SummerWatermelonMergeBoard,5352,public class SummerWatermelonMergeBoard : MergeBoard // TypeDefIndex: 5352,code/Il2CppDumper_type_signatures/05352.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c.<<UseMergeItem>b__87_0>d,5353,private struct SummerWatermelonModel.<>c.<<UseMergeItem>b__87_0>d : IAsyncStateMachine // TypeDefIndex: 5353,code/Il2CppDumper_type_signatures/05353.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5354,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 5354,code/Il2CppDumper_type_signatures/05354.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass119_0,5355,private sealed class SummerWatermelonModel.<>c__DisplayClass119_0 // TypeDefIndex: 5355,code/Il2CppDumper_type_signatures/05355.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass120_0,5356,private sealed class SummerWatermelonModel.<>c__DisplayClass120_0 // TypeDefIndex: 5356,code/Il2CppDumper_type_signatures/05356.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass120_1,5357,private sealed class SummerWatermelonModel.<>c__DisplayClass120_1 // TypeDefIndex: 5357,code/Il2CppDumper_type_signatures/05357.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass121_0,5358,private sealed class SummerWatermelonModel.<>c__DisplayClass121_0 // TypeDefIndex: 5358,code/Il2CppDumper_type_signatures/05358.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass42_0,5359,private sealed class SummerWatermelonModel.<>c__DisplayClass42_0 // TypeDefIndex: 5359,code/Il2CppDumper_type_signatures/05359.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass75_0,5360,private sealed class SummerWatermelonModel.<>c__DisplayClass75_0 // TypeDefIndex: 5360,code/Il2CppDumper_type_signatures/05360.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass88_0,5361,private sealed class SummerWatermelonModel.<>c__DisplayClass88_0 // TypeDefIndex: 5361,code/Il2CppDumper_type_signatures/05361.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass88_1,5362,private sealed class SummerWatermelonModel.<>c__DisplayClass88_1 // TypeDefIndex: 5362,code/Il2CppDumper_type_signatures/05362.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass89_0,5363,private sealed class SummerWatermelonModel.<>c__DisplayClass89_0 // TypeDefIndex: 5363,code/Il2CppDumper_type_signatures/05363.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass93_0,5364,private sealed class SummerWatermelonModel.<>c__DisplayClass93_0 // TypeDefIndex: 5364,code/Il2CppDumper_type_signatures/05364.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass93_1,5365,private sealed class SummerWatermelonModel.<>c__DisplayClass93_1 // TypeDefIndex: 5365,code/Il2CppDumper_type_signatures/05365.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass93_2,5366,private sealed class SummerWatermelonModel.<>c__DisplayClass93_2 // TypeDefIndex: 5366,code/Il2CppDumper_type_signatures/05366.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__74,5367,private struct SummerWatermelonModel.<OnNewItem>d__74 : IAsyncStateMachine // TypeDefIndex: 5367,code/Il2CppDumper_type_signatures/05367.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<UseMergeItem>d__87,5368,private struct SummerWatermelonModel.<UseMergeItem>d__87 : IAsyncStateMachine // TypeDefIndex: 5368,code/Il2CppDumper_type_signatures/05368.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_4/SummerWatermelonModel.cs,Activity.SummerWatermelon_4,SummerWatermelonModel,5369,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 5369,code/Il2CppDumper_type_signatures/05369.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonMergeBoard.cs,Activity.SummerWatermelon_5,SummerWatermelonMergeBoard,5410,public class SummerWatermelonMergeBoard : MergeBoard // TypeDefIndex: 5410,code/Il2CppDumper_type_signatures/05410.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonMergeBoard_Big.cs,Activity.SummerWatermelon_5,SummerWatermelonMergeBoard_Big,5411,public class SummerWatermelonMergeBoard_Big : MergeBoard // TypeDefIndex: 5411,code/Il2CppDumper_type_signatures/05411.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5412,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 5412,code/Il2CppDumper_type_signatures/05412.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass138_0,5413,private sealed class SummerWatermelonModel.<>c__DisplayClass138_0 // TypeDefIndex: 5413,code/Il2CppDumper_type_signatures/05413.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass154_0,5414,private sealed class SummerWatermelonModel.<>c__DisplayClass154_0 // TypeDefIndex: 5414,code/Il2CppDumper_type_signatures/05414.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass154_1,5415,private sealed class SummerWatermelonModel.<>c__DisplayClass154_1 // TypeDefIndex: 5415,code/Il2CppDumper_type_signatures/05415.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass155_0,5416,private sealed class SummerWatermelonModel.<>c__DisplayClass155_0 // TypeDefIndex: 5416,code/Il2CppDumper_type_signatures/05416.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass53_0,5417,private sealed class SummerWatermelonModel.<>c__DisplayClass53_0 // TypeDefIndex: 5417,code/Il2CppDumper_type_signatures/05417.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass53_1,5418,private sealed class SummerWatermelonModel.<>c__DisplayClass53_1 // TypeDefIndex: 5418,code/Il2CppDumper_type_signatures/05418.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass57_0,5419,private sealed class SummerWatermelonModel.<>c__DisplayClass57_0 // TypeDefIndex: 5419,code/Il2CppDumper_type_signatures/05419.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass96_0,5420,private sealed class SummerWatermelonModel.<>c__DisplayClass96_0 // TypeDefIndex: 5420,code/Il2CppDumper_type_signatures/05420.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass97_0,5421,private sealed class SummerWatermelonModel.<>c__DisplayClass97_0 // TypeDefIndex: 5421,code/Il2CppDumper_type_signatures/05421.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__96,5422,private struct SummerWatermelonModel.<OnNewItem>d__96 : IAsyncStateMachine // TypeDefIndex: 5422,code/Il2CppDumper_type_signatures/05422.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_5/SummerWatermelonModel.cs,Activity.SummerWatermelon_5,SummerWatermelonModel,5423,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 5423,code/Il2CppDumper_type_signatures/05423.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_15/SummerWatermelonMergeBoard1.cs,Activity.SummerWatermelon_15,SummerWatermelonMergeBoard1,5476,public class SummerWatermelonMergeBoard1 : MergeBoard // TypeDefIndex: 5476,code/Il2CppDumper_type_signatures/05476.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_15/SummerWatermelonMergeBoard2.cs,Activity.SummerWatermelon_15,SummerWatermelonMergeBoard2,5477,public class SummerWatermelonMergeBoard2 : MergeBoard // TypeDefIndex: 5477,code/Il2CppDumper_type_signatures/05477.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_15/SummerWatermelonMergeBoard3.cs,Activity.SummerWatermelon_15,SummerWatermelonMergeBoard3,5478,public class SummerWatermelonMergeBoard3 : MergeBoard // TypeDefIndex: 5478,code/Il2CppDumper_type_signatures/05478.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_15/SummerWatermelonMergeBoard4.cs,Activity.SummerWatermelon_15,SummerWatermelonMergeBoard4,5479,public class SummerWatermelonMergeBoard4 : MergeBoard // TypeDefIndex: 5479,code/Il2CppDumper_type_signatures/05479.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5480,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 5480,code/Il2CppDumper_type_signatures/05480.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass140_0,5481,private sealed class SummerWatermelonModel.<>c__DisplayClass140_0 // TypeDefIndex: 5481,code/Il2CppDumper_type_signatures/05481.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass166_0,5482,private sealed class SummerWatermelonModel.<>c__DisplayClass166_0 // TypeDefIndex: 5482,code/Il2CppDumper_type_signatures/05482.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass166_1,5483,private sealed class SummerWatermelonModel.<>c__DisplayClass166_1 // TypeDefIndex: 5483,code/Il2CppDumper_type_signatures/05483.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass167_0,5484,private sealed class SummerWatermelonModel.<>c__DisplayClass167_0 // TypeDefIndex: 5484,code/Il2CppDumper_type_signatures/05484.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,5485,private sealed class SummerWatermelonModel.<>c__DisplayClass52_0 // TypeDefIndex: 5485,code/Il2CppDumper_type_signatures/05485.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,5486,private sealed class SummerWatermelonModel.<>c__DisplayClass52_1 // TypeDefIndex: 5486,code/Il2CppDumper_type_signatures/05486.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,5487,private sealed class SummerWatermelonModel.<>c__DisplayClass56_0 // TypeDefIndex: 5487,code/Il2CppDumper_type_signatures/05487.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass98_0,5488,private sealed class SummerWatermelonModel.<>c__DisplayClass98_0 // TypeDefIndex: 5488,code/Il2CppDumper_type_signatures/05488.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass99_0,5489,private sealed class SummerWatermelonModel.<>c__DisplayClass99_0 // TypeDefIndex: 5489,code/Il2CppDumper_type_signatures/05489.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,5490,private struct SummerWatermelonModel.<OnNewItem>d__98 : IAsyncStateMachine // TypeDefIndex: 5490,code/Il2CppDumper_type_signatures/05490.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_15/SummerWatermelonModel.cs,Activity.SummerWatermelon_15,SummerWatermelonModel,5491,public class SummerWatermelonModel : ActivityEntityBase // TypeDefIndex: 5491,code/Il2CppDumper_type_signatures/05491.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_11/SummerWatermelonMergeBoard.cs,Activity.SummerWatermelon_11,SummerWatermelonMergeBoard,5545,public class SummerWatermelonMergeBoard : MergeBoard // TypeDefIndex: 5545,code/Il2CppDumper_type_signatures/05545.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_11/SummerWatermelonMergeBoard_Big.cs,Activity.SummerWatermelon_11,SummerWatermelonMergeBoard_Big,5546,public class SummerWatermelonMergeBoard_Big : MergeBoard // TypeDefIndex: 5546,code/Il2CppDumper_type_signatures/05546.txt
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,5547,private sealed class SummerWatermelonModel.<>c // TypeDefIndex: 5547,code/Il2CppDumper_type_signatures/05547.txt
