source_file,namespace,type,typedef_index,field_declaration_and_offset
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_26/SummerWatermelonModel.cs,Activity.SummerWatermelon_26,SummerWatermelonModel,3955,private bool <ShowIllustratedRedPoint>k__BackingField; // 0x52
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_26/SummerWatermelonModel.cs,Activity.SummerWatermelon_26,SummerWatermelonModel,3955,public static string battlePassCoolTimeKey; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_26/SummerWatermelonModel.cs,Activity.SummerWatermelon_26,SummerWatermelonModel,3955,private int _redPointNum; // 0x54
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_26/SummerWatermelonModel.cs,Activity.SummerWatermelon_26,SummerWatermelonModel,3955,public static string packageCoolTimeKey; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_26/SummerWatermelonModel.cs,Activity.SummerWatermelon_26,SummerWatermelonModel,3955,public static string newpackageCoolTimeKey; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4012,public static readonly SummerWatermelonModel.<>c <>9; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4012,public static Predicate<SummerWatermelonTwentySevenPackageConfig> <>9__154_0; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4012,public static Action <>9__170_0; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass132_0,4013,public BattlePassTwentySeven config; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass153_0,4014,public SummerWatermelonModel <>4__this; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass153_0,4014,public bool openPopup; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass153_1,4015,public SummerWatermelonTwentySevenPackageConfig config; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass154_0,4016,public int index; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass154_0,4016,public SummerWatermelonTwentySevenPackageReward _curGiftBagData; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass154_0,4016,public SummerWatermelonModel <>4__this; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_0,4017,public int maxNum; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_0,4017,public SummerWatermelonModel <>4__this; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_0,4017,public int rewardNum; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_1,4018,public int currentNum; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass50_1,4018,public SummerWatermelonModel.<>c__DisplayClass50_0 CS$<>8__locals1; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass54_0,4019,public Vector3 position; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass54_0,4019,public Action action; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass87_0,4020,public SummerWatermelonModel <>4__this; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass87_0,4020,public TableMergeItem itemConfig; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass88_0,4021,public List<ResData> rewardsList; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass88_0,4021,public TaskCompletionSource<bool> taskRewardCollect; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4022,public int <>1__state; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4022,public AsyncVoidMethodBuilder <>t__builder; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4022,public SummerWatermelonModel <>4__this; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4022,public int id; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4022,public RefreshItemSource source; // 0x1C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4022,private SummerWatermelonModel.<>c__DisplayClass87_0 <>8__1; // 0x20
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4022,private TaskAwaiter <>u__1; // 0x24
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__87,4022,private TaskAwaiter<bool> <>u__2; // 0x28
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,public static bool InGuideChain; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,public const int BOARD_WIDTH = 6;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,public const int BOARD_HEIGHT = 14;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,private static SummerWatermelonModel _instance; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,"private Dictionary<int, SummerWatermelonTwentySevenProductConfig> _summerWatermelonProductConfig; // 0x3C"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,"private Dictionary<int, SummerWatermelonTwentySevenFirstTimeRewardConfig> _summerWatermelonFirstTimeRewardConfig; // 0x40"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,"private Dictionary<int, SummerWatermelonTwentySevenMergeRewardConfig> _summerWatermelonMergeRewardConfig; // 0x44"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,"private Dictionary<int, TableMergeItem> _mergeItemDictionary; // 0x48"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,public int UnSetItemsCount; // 0x4C
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,public const ulong Offset = 0;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,private bool _isInit; // 0x50
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,private static GameObject _flyItemObj; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,private bool _lastActivityOpenState; // 0x51
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,private bool <ShowIllustratedRedPoint>k__BackingField; // 0x52
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,public static string battlePassCoolTimeKey; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,private int _redPointNum; // 0x54
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,public static string packageCoolTimeKey; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,Activity.SummerWatermelon_27,SummerWatermelonModel,4023,public static string newpackageCoolTimeKey; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4079,public static readonly SummerWatermelonModel.<>c <>9; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4079,public static Action <>9__165_0; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4079,public static Predicate<SummerWatermelonTwentyOnePackageConfig> <>9__168_0; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass141_0,4080,public BattlePassTwentyOne config; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass167_0,4081,public SummerWatermelonModel <>4__this; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass167_0,4081,public bool openPopup; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass167_1,4082,public SummerWatermelonTwentyOnePackageConfig config; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass168_0,4083,public int index; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass168_0,4083,public SummerWatermelonTwentyOnePackageReward _curGiftBagData; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass168_0,4083,public SummerWatermelonModel <>4__this; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,4084,public int maxNum; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,4084,public SummerWatermelonModel <>4__this; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,4084,public int rewardNum; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,4085,public int currentNum; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,4085,public SummerWatermelonModel.<>c__DisplayClass52_0 CS$<>8__locals1; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,4086,public Vector3 position; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,4086,public Action action; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass98_0,4087,public SummerWatermelonModel <>4__this; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass98_0,4087,public TableMergeItem itemConfig; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass99_0,4088,public List<ResData> rewardsList; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass99_0,4088,public TaskCompletionSource<bool> taskRewardCollect; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4089,public int <>1__state; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4089,public AsyncVoidMethodBuilder <>t__builder; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4089,public SummerWatermelonModel <>4__this; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4089,public int id; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4089,public RefreshItemSource source; // 0x1C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4089,public Vector3 startPos; // 0x20
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4089,private SummerWatermelonModel.<>c__DisplayClass98_0 <>8__1; // 0x2C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4089,private TaskAwaiter <>u__1; // 0x30
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4089,private TaskAwaiter<bool> <>u__2; // 0x34
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,public static bool InGuideChain; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,public const int BOARD_WIDTH = 5;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,public const int BOARD_HEIGHT = 5;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,public const int BOARD_WIDTH_BIG = 6;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,public const int BOARD_HEIGHT_BIG = 8;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,private static SummerWatermelonModel _instance; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,"private Dictionary<int, SummerWatermelonTwentyOneProductConfig> _summerWatermelonProductConfig; // 0x3C"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,"private Dictionary<int, SummerWatermelonTwentyOneFirstTimeRewardConfig> _summerWatermelonFirstTimeRewardConfig; // 0x40"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,"private Dictionary<int, SummerWatermelonTwentyOneMergeRewardConfig> _summerWatermelonMergeRewardConfig; // 0x44"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,"private Dictionary<int, TableMergeItem> _mergeItemDictionary; // 0x48"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,public int UnSetItemsCount; // 0x4C
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,public const ulong Offset = 0;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,private bool _isInit; // 0x50
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,private static GameObject _flyItemObj; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,private bool _lastActivityOpenState; // 0x51
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,private bool <ShowIllustratedRedPoint>k__BackingField; // 0x52
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,public static string battlePassCoolTimeKey; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,private int _redPointNum; // 0x54
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,public static string packageCoolTimeKey; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,Activity.SummerWatermelon_21,SummerWatermelonModel,4090,public static string newpackageCoolTimeKey; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4150,public static readonly SummerWatermelonModel.<>c <>9; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4150,public static Action <>9__168_0; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c,4150,public static Predicate<SummerWatermelonTwentyFourPackageConfig> <>9__171_0; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass142_0,4151,public BattlePassTwentyFour config; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass170_0,4152,public SummerWatermelonModel <>4__this; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass170_0,4152,public bool openPopup; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass170_1,4153,public SummerWatermelonTwentyFourPackageConfig config; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass171_0,4154,public int index; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass171_0,4154,public SummerWatermelonTwentyFourPackageReward _curGiftBagData; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass171_0,4154,public SummerWatermelonModel <>4__this; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,4155,public int maxNum; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,4155,public SummerWatermelonModel <>4__this; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_0,4155,public int rewardNum; // 0x10
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,4156,public int currentNum; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass52_1,4156,public SummerWatermelonModel.<>c__DisplayClass52_0 CS$<>8__locals1; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,4157,public Vector3 position; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass56_0,4157,public Action action; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass98_0,4158,public SummerWatermelonModel <>4__this; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass98_0,4158,public TableMergeItem itemConfig; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass99_0,4159,public List<ResData> rewardsList; // 0x8
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<>c__DisplayClass99_0,4159,public TaskCompletionSource<bool> taskRewardCollect; // 0xC
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4160,public int <>1__state; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4160,public AsyncVoidMethodBuilder <>t__builder; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4160,public SummerWatermelonModel <>4__this; // 0x14
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4160,public int id; // 0x18
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4160,public RefreshItemSource source; // 0x1C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4160,public Vector3 startPos; // 0x20
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4160,private SummerWatermelonModel.<>c__DisplayClass98_0 <>8__1; // 0x2C
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4160,private TaskAwaiter <>u__1; // 0x30
code/AssetRipper_generated_CSharp/Assembly-CSharp/SummerWatermelonModel.cs,,SummerWatermelonModel.<OnNewItem>d__98,4160,private TaskAwaiter<bool> <>u__2; // 0x34
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,public static bool InGuideChain; // 0x0
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,public const int BOARD_WIDTH = 5;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,public const int BOARD_HEIGHT = 5;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,public const int BOARD_WIDTH_BIG = 6;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,public const int BOARD_HEIGHT_BIG = 8;
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,private static SummerWatermelonModel _instance; // 0x4
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,"private Dictionary<int, SummerWatermelonTwentyFourProductConfig> _summerWatermelonProductConfig; // 0x3C"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,"private Dictionary<int, SummerWatermelonTwentyFourFirstTimeRewardConfig> _summerWatermelonFirstTimeRewardConfig; // 0x40"
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,Activity.SummerWatermelon_24,SummerWatermelonModel,4161,"private Dictionary<int, SummerWatermelonTwentyFourMergeRewardConfig> _summerWatermelonMergeRewardConfig; // 0x44"
