source_native_file,source_method,target_symbol,retained_target_files,target_file_count
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",ItemDef..ctor,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Config/ItemDef.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeItem..ctor,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeBoard.ManualSpawnMultipleItemsToBoard,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeItemExtensions.SupportsActivation,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItemExtensions.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeItem.get_ActivationState,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeItem.get_ActivationState,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeItemExtensions.IsActivableOrder,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItemExtensions.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeItem.get_OrderState,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeItem.get_OrderState,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeBoard.TryToSpawnEnergyModeProgressionEventItemBasedOnChance,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeItem.get_OrderState,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeItem.get_OrderState,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",OrderParentState.SetNewOrder,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Order/OrderParentState.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeBoardAct..ctor,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Merge/MergeBoardAct.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",ProducerContext..ctor,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Production/ProducerContext.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",ProducerExtensions.Produce,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Production/ProducerExtensions.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeItemExtensions.SupportsActivation,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItemExtensions.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",ProducerContext..ctor,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Production/ProducerContext.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",ProducerExtensions.Produce,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Production/ProducerExtensions.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeItem.get_AttachmentsStateMaybe,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeItem.get_ItemId,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",ItemAttachmentsState.ConsumeAttachments,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Attachments/ItemAttachmentsState.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeBoard.AddItem,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeBoardAct..ctor,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Merge/MergeBoardAct.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeBoard.RemoveItem,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MergeBoardAct..ctor,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Merge/MergeBoardAct.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessActivationForCoordinate(GameLogic.Player.IPlayer player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timeForActivation, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, GameLogic.Player.Board.ActivationAuxiliarContext activationAuxiliarContext, out GameLogic.Merge.ActivationCostData activationCostData)",MetacoreTimeExtensions.ToMetaTime,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Config/Types/MetacoreTimeExtensions.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessFishingRodTapForCoordinate(GameLogic.Player.PlayerModel player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timestamp, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, Code.GameLogic.GameEvents.LuckyType luckyType)",MergeBoard.get_Item,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessFishingRodTapForCoordinate(GameLogic.Player.PlayerModel player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timestamp, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, Code.GameLogic.GameEvents.LuckyType luckyType)",PlayerModel.get_MergeMansionGameConfig,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessFishingRodTapForCoordinate(GameLogic.Player.PlayerModel player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timestamp, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, Code.GameLogic.GameEvents.LuckyType luckyType)",MergeItemExtensions.SupportsFishingRodTap,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItemExtensions.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessFishingRodTapForCoordinate(GameLogic.Player.PlayerModel player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timestamp, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, Code.GameLogic.GameEvents.LuckyType luckyType)",MergeItem.get_HasFishingRodState,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessFishingRodTapForCoordinate(GameLogic.Player.PlayerModel player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timestamp, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, Code.GameLogic.GameEvents.LuckyType luckyType)",MergeItem.GenerateFishingRodState,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessFishingRodTapForCoordinate(GameLogic.Player.PlayerModel player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timestamp, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, Code.GameLogic.GameEvents.LuckyType luckyType)",PlayerModel.get_MergeMansionGameConfig,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessFishingRodTapForCoordinate(GameLogic.Player.PlayerModel player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timestamp, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, Code.GameLogic.GameEvents.LuckyType luckyType)",MergeItem.GetDefinition,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessFishingRodTapForCoordinate(GameLogic.Player.PlayerModel player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timestamp, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, Code.GameLogic.GameEvents.LuckyType luckyType)",MergeItem.get_FishingRodState,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessFishingRodTapForCoordinate(GameLogic.Player.PlayerModel player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timestamp, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, Code.GameLogic.GameEvents.LuckyType luckyType)",FishingRodState.ShouldProduceItem,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/Fishing/FishingRodState.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessFishingRodTapForCoordinate(GameLogic.Player.PlayerModel player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timestamp, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, Code.GameLogic.GameEvents.LuckyType luckyType)",MergeBoard.RemoveItem,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessFishingRodTapForCoordinate(GameLogic.Player.PlayerModel player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timestamp, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, Code.GameLogic.GameEvents.LuckyType luckyType)",MergeBoardAct..ctor,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Merge/MergeBoardAct.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessFishingRodTapForCoordinate(GameLogic.Player.PlayerModel player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timestamp, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, Code.GameLogic.GameEvents.LuckyType luckyType)",PlayerModel.get_MergeMansionGameConfig,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/PlayerModel.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessFishingRodTapForCoordinate(GameLogic.Player.PlayerModel player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timestamp, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, Code.GameLogic.GameEvents.LuckyType luckyType)",MergeMansionGameConfigExtensions.LookupItem,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Config/MergeMansionGameConfigExtensions.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessFishingRodTapForCoordinate(GameLogic.Player.PlayerModel player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timestamp, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, Code.GameLogic.GameEvents.LuckyType luckyType)",MergeBoard.AddItem,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessFishingRodTapForCoordinate(GameLogic.Player.PlayerModel player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timestamp, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, Code.GameLogic.GameEvents.LuckyType luckyType)",MergeItem.get_ItemId,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItem.cs,1
native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Board/MergeBoard.txt,"System.Void ProcessFishingRodTapForCoordinate(GameLogic.Player.PlayerModel player, GameLogic.Player.Board.Coordinate coordinate, GameLogic.Config.Types.MetacoreTime timestamp, GameLogic.Random.IGenerationContext generationContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs, Code.GameLogic.GameEvents.LuckyType luckyType)",MergeItemExtensions.SetWeight,source/AssetRipper/Metacore.MergeMansion.SharedLogic/GameLogic/Player/Items/MergeItemExtensions.cs,1
