assembly,type_file,native_file,signature,address,arm64_instructions,isil_instructions,status,ghidra_status,ghidra_file,ghidra_detail
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,System.Void set_ExcludeBoards(System.Collections.Generic.List`1<Merge.MergeBoardId> value),0x037CAE8C,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,Metaplay.Core.Math.F32 get_SpawnChance(),0x037CAE94,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,System.Void set_SpawnChance(Metaplay.Core.Math.F32 value),0x037CAE9C,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Collections.Generic.List`1<System.ValueTuple`3<Currencies, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> get_SpawnCurrencies()",0x037CAEA4,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Void set_SpawnCurrencies(System.Collections.Generic.List`1<System.ValueTuple`3<Currencies, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> value)",0x037CAEAC,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Collections.Generic.List`1<System.ValueTuple`3<Code.GameLogic.GameEvents.CoreSupportEventTokenId, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> get_SpawnTokens()",0x037CAEB4,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Void set_SpawnTokens(System.Collections.Generic.List`1<System.ValueTuple`3<Code.GameLogic.GameEvents.CoreSupportEventTokenId, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> value)",0x037CAEBC,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,System.Int32 get_VisualPriority(),0x037CAEC4,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,System.Void set_VisualPriority(System.Int32 value),0x037CAECC,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,Code.GameLogic.GameEvents.CoreSupportEventSegmentFeature`1<Code.GameLogic.ExtraSpawns.CoreSupportEventExtraSpawnGroupId> get_SegmentFeature(),0x037CAED4,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,System.Void set_SegmentFeature(Code.GameLogic.GameEvents.CoreSupportEventSegmentFeature`1<Code.GameLogic.ExtraSpawns.CoreSupportEventExtraSpawnGroupId> value),0x037CAEDC,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,System.Collections.Generic.List`1<Code.GameLogic.GameEvents.CoreSupportEventType> get_EventTypeFilters(),0x037CAEE4,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,System.Void set_EventTypeFilters(System.Collections.Generic.List`1<Code.GameLogic.GameEvents.CoreSupportEventType> value),0x037CAEEC,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,System.Collections.Generic.List`1<GameLogic.Player.Requirements.PlayerRequirement> get_Requirements(),0x037CAEF4,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,System.Void set_Requirements(System.Collections.Generic.List`1<GameLogic.Player.Requirements.PlayerRequirement> value),0x037CAEFC,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Collections.Generic.List`1<System.ValueTuple`2<GameLogic.Config.ItemDef, System.Int64>> get_SpawnItems()",0x037CAF04,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Void set_SpawnItems(System.Collections.Generic.List`1<System.ValueTuple`2<GameLogic.Config.ItemDef, System.Int64>> value)",0x037CAF0C,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,System.Int32 get_ExperimentPriority(),0x037CAF14,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,System.Void set_ExperimentPriority(System.Int32 value),0x037CAF1C,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,Metacore.MergeMansion.Common.Options.Option`1<Code.GameLogic.GameEvents.CoreSupportEventSegmentFeature`1<Code.GameLogic.ExtraSpawns.CoreSupportEventExtraSpawnGroupId>> get_SegmentFeatureOption(),0x037CAF24,33,37,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"Metacore.MergeMansion.Common.Options.Option`1<System.Collections.Generic.List`1<System.ValueTuple`3<Currencies, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>>> get_SpawnCurrenciesOption()",0x037CAFA8,33,37,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"Metacore.MergeMansion.Common.Options.Option`1<System.Collections.Generic.List`1<System.ValueTuple`3<Code.GameLogic.GameEvents.CoreSupportEventTokenId, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>>> get_SpawnTokensOption()",0x037CB02C,33,37,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,System.Void .ctor(),0x037CB0B0,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Void .ctor(System.String configKey, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, System.Nullable`1<System.Int32> itemMinLevel, System.Nullable`1<System.Int32> itemMaxLevel, System.Collections.Generic.List`1<System.String> eventFilters, System.Collections.Generic.List`1<System.String> includeTags, System.Collections.Generic.List`1<System.String> excludeTags, System.Collections.Generic.List`1<Merge.MergeBoardId> includeBoards, System.Collections.Generic.List`1<Merge.MergeBoardId> excludeBoards, Metaplay.Core.Math.F32 spawnChance, System.Collections.Generic.List`1<System.ValueTuple`3<Currencies, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> spawnCurrencies, System.Collections.Generic.List`1<System.ValueTuple`3<Code.GameLogic.GameEvents.CoreSupportEventTokenId, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>> spawnTokens, System.Collections.Generic.List`1<System.ValueTuple`2<System.Int32, System.Int64>> spawnItems, System.Int32 visualPriority, Code.GameLogic.GameEvents.CoreSupportEventSegmentFeature`1<Code.GameLogic.ExtraSpawns.CoreSupportEventExtraSpawnGroupId> segmentFeature, System.Collections.Generic.List`1<Code.GameLogic.GameEvents.CoreSupportEventType> eventTypeFilters, System.Collections.Generic.List`1<GameLogic.Player.Requirements.PlayerRequirement> requirements, System.Int32 experimentPriority)",0x037CB0B8,512,518,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Boolean Matches(GameLogic.Player.IPlayer player, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, Metacore.MergeMansion.Common.Options.Option`1<Code.GameLogic.ExtraSpawns.ExtraSpawnBoardData> boardDataOption)",0x037CB8B8,222,248,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Void HandleSpawn(GameLogic.Player.PlayerModel player, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, Metacore.MergeMansion.Common.Options.Option`1<Code.GameLogic.ExtraSpawns.ExtraSpawnBoardData> boardDataOption, GameLogic.Player.AnalyticsContext analyticsContext, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs)",0x037CC930,231,251,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"Metacore.MergeMansion.Common.Options.Option`1<System.Collections.Generic.List`1<System.ValueTuple`2<TId, System.Int64>>> GetSpawnEntries(GameLogic.Player.PlayerModel player, Metacore.MergeMansion.Common.Options.Option`1<System.Collections.Generic.List`1<System.ValueTuple`3<TId, Code.GameLogic.ExtraSpawns.ExtraSpawnAmountRange, Code.GameLogic.ExtraSpawns.IExtraSpawnFormula>>> entriesOption, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, Metacore.MergeMansion.Common.Options.Option`1<Code.GameLogic.ExtraSpawns.ExtraSpawnBoardData> boardDataOption, System.Func`3<GameLogic.Player.PlayerModel, TId, System.Boolean> filter, Metaplay.Core.RandomPCG random)",0x025F6EC0,376,427,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Boolean MatchesCurrency(GameLogic.Player.PlayerModel player, Currencies currency)",0x037CDB20,72,83,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Boolean MatchesCoreSupportEventToken(GameLogic.Player.PlayerModel player, Code.GameLogic.GameEvents.CoreSupportEventTokenId tokenId)",0x037CDC40,60,67,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Boolean MatchesItemMinLevel(System.Int32 itemLevel, System.Nullable`1<System.Int32> minLevel)",0x037CBC30,46,51,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Boolean MatchesItemMaxLevel(System.Int32 itemLevel, System.Nullable`1<System.Int32> maxLevel)",0x037CBCE8,46,51,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Boolean MatchesEventTypeFilters(GameLogic.Player.IPlayer player, Metacore.MergeMansion.Common.Options.Option`1<System.Collections.Generic.List`1<Code.GameLogic.GameEvents.CoreSupportEventType>> eventTypeFiltersOption)",0x037CBDC0,299,300,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Boolean MatchesEventFilters(System.Collections.Generic.IEnumerable`1<System.String> activeEventIds, System.Collections.Generic.List`1<System.String> eventFilters)",0x037CC26C,294,295,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Boolean MatchesIncludeTags(System.Collections.Generic.List`1<System.String> itemTags, System.Collections.Generic.List`1<System.String> includeTags)",0x037CBDA0,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Boolean MatchesExcludeTags(System.Collections.Generic.List`1<System.String> itemTags, System.Collections.Generic.List`1<System.String> excludeTags)",0x037CBDA8,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Boolean MatchesTags(System.Collections.Generic.List`1<System.String> itemTags, System.Collections.Generic.List`1<System.String> tags, System.Boolean containsResult)",0x037CDD30,56,64,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Boolean MatchesIncludeBoards(Merge.MergeBoardId board, System.Collections.Generic.List`1<Merge.MergeBoardId> includeBoards)",0x037CBDB0,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Boolean MatchesExcludeBoards(Merge.MergeBoardId board, System.Collections.Generic.List`1<Merge.MergeBoardId> excludeBoards)",0x037CBDB8,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Boolean MatchesBoards(Merge.MergeBoardId board, System.Collections.Generic.List`1<Merge.MergeBoardId> boards, System.Boolean containsResult)",0x037CDE10,54,62,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Boolean MatchesRequirements(GameLogic.Player.IPlayer player, Metacore.MergeMansion.Common.Options.Option`1<System.Collections.Generic.List`1<GameLogic.Player.Requirements.PlayerRequirement>> requirementsOption)",0x037CC704,139,150,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Void HandleSpawnCurrencies(GameLogic.Player.IPlayer player, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, Metacore.MergeMansion.Common.Options.Option`1<Code.GameLogic.ExtraSpawns.ExtraSpawnBoardData> boardDataOption, Metacore.MergeMansion.Common.Options.Option`1<System.Collections.Generic.List`1<System.ValueTuple`2<Currencies, System.Int64>>> spawnCurrenciesOption, GameLogic.Player.AnalyticsContext analyticsContext)",0x037CCCCC,274,280,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Void HandleSpawnTokens(GameLogic.Player.IPlayer player, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, Metacore.MergeMansion.Common.Options.Option`1<System.Collections.Generic.List`1<System.ValueTuple`2<Code.GameLogic.GameEvents.CoreSupportEventTokenId, System.Int64>>> spawnTokensOption, GameLogic.Player.AnalyticsContext analyticsContext)",0x037CD114,200,207,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,"System.Void HandleSpawnItems(GameLogic.Player.IPlayer player, Code.GameLogic.ExtraSpawns.IExtraSpawnTrigger trigger, Metacore.MergeMansion.Common.Options.Option`1<Code.GameLogic.ExtraSpawns.ExtraSpawnBoardData> boardDataOption, System.Collections.Generic.List`1<System.ValueTuple`2<GameLogic.Config.ItemDef, System.Int64>> spawnItems, System.Collections.Generic.ICollection`1<GameLogic.Merge.MergeBoardAct> collectedActs)",0x037CD434,443,433,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnInfo.txt,System.Collections.Generic.List`1<GameLogic.Player.Requirements.PlayerRequirement> FixPlayerRequirements(Metaplay.Core.Serialization.MetaMemberDeserializationFailureParams failureParams),0x037CDEE8,25,29,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.txt,System.Int32 get_ConfigKey(),0x037CE6DC,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.txt,System.Void set_ConfigKey(System.Int32 value),0x037CE6E4,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.txt,Metaplay.Core.Math.F32 get_Value(),0x037CE6EC,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.txt,System.Void set_Value(Metaplay.Core.Math.F32 value),0x037CE6F4,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.txt,System.String get_ItemName(),0x037CE6FC,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.txt,System.Void set_ItemName(System.String value),0x037CE704,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.txt,"Metaplay.Core.MetaDictionary`2<Currencies, Metaplay.Core.Math.F32> get_CustomValuesByCurrency()",0x037CE70C,2,2,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.txt,"System.Void set_CustomValuesByCurrency(Metaplay.Core.MetaDictionary`2<Currencies, Metaplay.Core.Math.F32> value)",0x037CE714,2,3,native_disassembly_and_isil,,,
Metacore.MergeMansion.SharedLogic,Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.cs,native/Cpp2IL-ISIL/Metacore.MergeMansion.SharedLogic/Code/GameLogic/ExtraSpawns/ExtraSpawnItemValueInfo.txt,"Metaplay.Core.MetaDictionary`2<Code.GameLogic.GameEvents.CoreSupportEventTokenId, Metaplay.Core.Math.F32> get_CustomValuesByCoreSupportEventTokenId()",0x037CE71C,2,2,native_disassembly_and_isil,,,
