typedef_index,image,namespace,type_name,signature_from_dump,rva,metadata_status,native_status,native_byte_count,native_sha256,rva_in_script_address_index,arm64_file,ghidra_pseudoc_file,bounded_pseudoc_file
32854,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Handlers,TimeLimitedItemsRepository,"public IPromise RequestCleanup(string eventId, OperationNotificationData[] boardOperations) { }",0x6B4D92C,RVA_and_signature,arm64_complete_bound,796,8045e2fa3417014389e64835524092cb425c9f82cecf3cd7f84a9149227b4294,True,native_arm64/TravelTown.TimeLimitedItems/032854_TimeLimitedItemsRepository.s,,
32854,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Handlers,TimeLimitedItemsRepository,public void .ctor() { },0x6B4DC94,RVA_and_signature,arm64_complete_bound,8,0edcbcd0b298b05fcd33d88aadbccbd9c4d13dff649d4b3b770f25fdec6c1a32,True,native_arm64/TravelTown.TimeLimitedItems/032854_TimeLimitedItemsRepository.s,,
32855,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Decorators,TimeLimitedItemsSystemDecorator,public void DecorateSystems(SystemsBuilder systemsBuilder) { },0x6B4DD40,RVA_and_signature,arm64_complete_bound,128,d5777dc655d0e9b25cc6b84b429a43d255ed83a2ab1f3f1935e9ba401720df15,True,native_arm64/TravelTown.TimeLimitedItems/032855_TimeLimitedItemsSystemDecorator.s,,
32855,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Decorators,TimeLimitedItemsSystemDecorator,public void .ctor() { },0x6B4DDC0,RVA_and_signature,arm64_complete_bound,8,098cd80de89ad63e626d83660d63561c2a08a403b088d4755112747bb8e3528f,True,native_arm64/TravelTown.TimeLimitedItems/032855_TimeLimitedItemsSystemDecorator.s,,
32857,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Data,TimeLimitedItemsCleanupPayload,public string get_EventId() { },0x6B4DDE0,RVA_and_signature,arm64_complete_bound,8,dfb556a413c8bda5332942d0202e8d5f1e52f45158aec3676294cf11ad5909cb,True,native_arm64/TravelTown.TimeLimitedItems/032857_TimeLimitedItemsCleanupPayload.s,,
32857,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Data,TimeLimitedItemsCleanupPayload,public OperationNotificationData[] get_BoardOperations() { },0x6B4DDE8,RVA_and_signature,arm64_complete_bound,8,bd237e5d99f6462770946dd64c9d5273577f92aeb78154ba485fef49e0d73851,True,native_arm64/TravelTown.TimeLimitedItems/032857_TimeLimitedItemsCleanupPayload.s,,
32857,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Data,TimeLimitedItemsCleanupPayload,"public void .ctor(string eventId, OperationNotificationData[] boardOperations) { }",0x6B4DC50,RVA_and_signature,arm64_complete_bound,68,409765db51c493e344f0803c344a592e0b902a2ed9af4ca99b1864212e348522,True,native_arm64/TravelTown.TimeLimitedItems/032857_TimeLimitedItemsCleanupPayload.s,,
32859,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Data,TimeLimitedItemsEventData,public override RemoteEventType get_Type() { },0x6B4DE68,RVA_and_signature,arm64_complete_bound,8,0a7bc4ac64a6118d59ac01cec4eb80e854de1b68b50af86557c4ffb1fcfe11ed,True,native_arm64/TravelTown.TimeLimitedItems/032859_TimeLimitedItemsEventData.s,,
32859,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Data,TimeLimitedItemsEventData,public bool IsValid() { },0x6B4DE70,RVA_and_signature,arm64_complete_bound,92,267711ea2b3b22c75aa1573816aaa44ced0c77722d0ebe6b02264df58e484d89,True,native_arm64/TravelTown.TimeLimitedItems/032859_TimeLimitedItemsEventData.s,,
32859,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Data,TimeLimitedItemsEventData,public void .ctor() { },0x6B4DECC,RVA_and_signature,arm64_complete_bound,8,2087ad3c2748e6bd83b67e4f5d15a3560bbdf391edc54e32c2371b25497c0235,True,native_arm64/TravelTown.TimeLimitedItems/032859_TimeLimitedItemsEventData.s,,
32861,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Data.TickResultArgs,TimeLimitedItemsCleanUpTickResult,public List<Entity> get_CleanedUpEntities() { },0x6B4E16C,RVA_and_signature,arm64_complete_bound,8,dfb556a413c8bda5332942d0202e8d5f1e52f45158aec3676294cf11ad5909cb,True,native_arm64/TravelTown.TimeLimitedItems/032861_TimeLimitedItemsCleanUpTickResult.s,,
32861,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Data.TickResultArgs,TimeLimitedItemsCleanUpTickResult,public void .ctor(List<Entity> cleanedUpEntities) { },0x6B48BF4,RVA_and_signature,arm64_complete_bound,48,f7cffc45e06ad62f7907b2b28afe37ef25fcc5c87e5c504358729ee0f1c4eca2,True,native_arm64/TravelTown.TimeLimitedItems/032861_TimeLimitedItemsCleanUpTickResult.s,,
32862,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Data.TickInputActions,TimeLimitedItemsCleanUpTickAction,public List<Entity> get_EntitiesToCleanUp() { },0x6B4E174,RVA_and_signature,arm64_complete_bound,8,dfb556a413c8bda5332942d0202e8d5f1e52f45158aec3676294cf11ad5909cb,True,native_arm64/TravelTown.TimeLimitedItems/032862_TimeLimitedItemsCleanUpTickAction.s,,
32862,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Data.TickInputActions,TimeLimitedItemsCleanUpTickAction,public void .ctor(List<Entity> entitiesToCleanUp) { },0x6B4B990,RVA_and_signature,arm64_complete_bound,48,86456bc3bb5b8da1f8f6086ce1f8a261deb2e38e9d878e22574296880b21653c,True,native_arm64/TravelTown.TimeLimitedItems/032862_TimeLimitedItemsCleanUpTickAction.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,private bool get_IsEventDataValid() { },0x6B4E3D8,RVA_and_signature,arm64_complete_bound,76,b2c719c3d9e0fbd12ef398edac00c57579624a9c682725658388d0ae6f9815e6,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,private bool get_IsEventTimeExpired() { },0x6B4E424,RVA_and_signature,arm64_complete_bound,144,a98e62ef5e0f2450aa0c2f74f808e3091bf396e50a22b079a389bac930a69b59,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,private bool get_IsInCompensationPeriod() { },0x6B4E4B4,RVA_and_signature,arm64_complete_bound,80,7217d5d2d870ca44aef08a694905f498c52dcb7dec8150471079e1d158e21af7,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,private bool get_IsInCleanupPhase() { },0x6B4E504,RVA_and_signature,arm64_complete_bound,80,9d5fd9063944f781bfacfe5cd225415a40e1c211a2e79f929cdd8327fea8919e,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,protected override void OnInitialized() { },0x6B4E554,RVA_and_signature,arm64_complete_bound,496,7d46864e951a7979126df0c08428e64110ed627a4a4ceec82e26b695e8b76901,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,protected override bool EventReadyForActivation() { },0x6B4E83C,RVA_and_signature,arm64_complete_bound,224,a90b5789a7712b37116b318e009e5863c89bb31b515a105b885c0165f6fdd57c,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,protected override void StartEvent() { },0x6B4E91C,RVA_and_signature,arm64_complete_bound,668,115a633d59378298a85d00d1668c850e681228d1cd6ec8cba7fd8db82e16d8f5,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,protected override void OnAfterAssetsDownloaded() { },0x6B4EC68,RVA_and_signature,arm64_complete_bound,336,cdd4498e2a951fbf1a9a18b85f6ae08dc7ba842efd7fb8bca533934e994111c1,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,protected override void Tick() { },0x6B4F028,RVA_and_signature,arm64_complete_bound,116,9825a3697b05a9fb0abc0e7bfe526667895bbe1e0ff18b2074645219e57010a5,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,protected override void OnDataUpdated() { },0x6B4F09C,RVA_and_signature,arm64_complete_bound,432,d1b8becbee57b85fb6ee7287e7ba67dfd0ebd4312f12f11110fd454cdd9d0a23,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,protected override void EndEvent() { },0x6B4F348,RVA_and_signature,arm64_complete_bound,428,45fdff5af3a5028c25c27b9eecf1869a8230a72c74eeb6c3d31c1ca0f7a8497c,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,private void InitiateEndEventProcess() { },0x6B4EDB8,RVA_and_signature,arm64_complete_bound,624,70c675feed25d913f7342517e0ec471551c2c8ccd4ddeaf75663f33227ce742a,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,private void RegisterPopupTriggers() { },0x6B4E744,RVA_and_signature,arm64_complete_bound,248,01134cab22723dc3187a5d7e520f48bddf677f81b9e8df2d1038749f91c0bb2a,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,private void EnablePopupTriggers() { },0x6B4EBB8,RVA_and_signature,arm64_complete_bound,176,d7b59737c0805d7cfb6bc81b3d8732064cfc25a13fc45b69a7e8259ad5909983,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,private void UpdatePopupTriggers() { },0x6B4F24C,RVA_and_signature,arm64_complete_bound,252,abb6f773507eb2f503450130a764052caed3b75b207cce488fc1a8c7eb7263a3,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,private void UnregisterPopupTriggers() { },0x6B4F598,RVA_and_signature,arm64_complete_bound,164,fd4e143e7e66eb8a26c9d1bfc80bec92840358501417c26e9e65a5b8a25ff5e9,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,private void DisposeEventInProgress() { },0x6B4F4F4,RVA_and_signature,arm64_complete_bound,164,eb55dbce928fad5f05eeb61f97b88bf4d5575ade65598a7318006f864aa9f0e4,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,public void .ctor() { },0x6B4F63C,RVA_and_signature,arm64_complete_bound,72,b56de9705e2c88daf2962b4cf68adc7589db8baecfa0c832e6d5cf018de1ce2a,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,"private void <InitiateEndEventProcess>b__21_0(RemoteLiveOpsService.StateRequestMessage _, bool __) { }",0x6B4F684,RVA_and_signature,arm64_complete_bound,244,01ddb7f262f78796dbacdd71ed29ffa82d2b7b14a6613682ca0e8014064651ae,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
32864,TravelTown.TimeLimitedItems.dll,Merger.TimeLimitedItems.Controllers,TimeLimitedItemsEventController,private void <InitiateEndEventProcess>b__21_1(Exception exception) { },0x6B4F778,RVA_and_signature,arm64_complete_bound,272,f4f710f52c352dd64f28850b80acb01fb16352228b3d33948f9cac7fb13d291a,True,native_arm64/TravelTown.TimeLimitedItems/032864_TimeLimitedItemsEventController.s,,
33290,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Utils,QueuedItemsComparer,"public bool Equals(QueuedItem leftQueuedItem, QueuedItem rightQueuedItem) { }",0x6A56BB8,RVA_and_signature,arm64_complete_bound,36,2acb2ed4b20a5c477e3107958bf8da0c53927d0fb4243082c3a7976999531c8d,True,native_arm64/TravelTown.MergeBoardQueue/033290_QueuedItemsComparer.s,ghidra_pseudoc/0x6A56BB8.c,
33290,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Utils,QueuedItemsComparer,public int GetHashCode(QueuedItem obj) { },0x6A56BDC,RVA_and_signature,arm64_complete_bound,36,b5085f393da82b1933682f49d0e2ed6a473e2fcd3ee908db65c35f681d48c7bc,True,native_arm64/TravelTown.MergeBoardQueue/033290_QueuedItemsComparer.s,ghidra_pseudoc/0x6A56BDC.c,
33290,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Utils,QueuedItemsComparer,public void .ctor() { },0x6A56C00,RVA_and_signature,arm64_complete_bound,8,9b57d39bed387582a83d1cc6a38cc5808c2ef0d25b1d92db6386ad0b0432bb10,True,native_arm64/TravelTown.MergeBoardQueue/033290_QueuedItemsComparer.s,,
33291,TravelTown.MergeBoardQueue.dll,,BoardQueueSystem.<>c,private static void .cctor() { },0x6A575B8,RVA_and_signature,arm64_complete_bound,104,5bd5586e4e476a66c4bb7d0e6552d9e77a4be43e3ff312b5d2afe96bbbe37fa6,True,native_arm64/TravelTown.MergeBoardQueue/033291_BoardQueueSystem_c.s,,
33291,TravelTown.MergeBoardQueue.dll,,BoardQueueSystem.<>c,public void .ctor() { },0x6A57620,RVA_and_signature,arm64_complete_bound,8,a55ecb38d7d9c4cebb7adb3cf0c331a3023ca49e2cd57a4393dba2d269e62ac8,True,native_arm64/TravelTown.MergeBoardQueue/033291_BoardQueueSystem_c.s,,
33291,TravelTown.MergeBoardQueue.dll,,BoardQueueSystem.<>c,"internal int <TryFindEmptyPositionUsingModel>b__6_0(ValueTuple<Entity, BoardTilePositionComponent> e) { }",0x6A57628,RVA_and_signature,arm64_complete_bound,8,c284374dd3c4e6853c28106ef7a9bed989c1c15635d14fc3131dabe43632d003,True,native_arm64/TravelTown.MergeBoardQueue/033291_BoardQueueSystem_c.s,,
33292,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Systems,BoardQueueSystem,public void Tick(TickContext context) { },0x6A56C08,RVA_and_signature,arm64_complete_bound,796,ce13abbbff4d10011c010eafbca04aab83bd6a5ce41b38d180e4a8e448b13401,True,native_arm64/TravelTown.MergeBoardQueue/033292_BoardQueueSystem.s,ghidra_pseudoc/0x6A56C08.c,
33292,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Systems,BoardQueueSystem,"private bool TrySpawnEntityFromQueue(TickContext context, string itemName, IMergeItem mergeItem, ItemPayloadBase itemPayload, out Entity entity, out ItemAnalyticsData analyticsData, out int position) { }",0x6A56F24,RVA_and_signature,arm64_complete_bound,784,1ca58439be3e69a6a111a7a89afa3db28f1f2899d460373ab50e441e9b656d23,True,native_arm64/TravelTown.MergeBoardQueue/033292_BoardQueueSystem.s,ghidra_pseudoc/0x6A56F24.c,
33292,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Systems,BoardQueueSystem,"private bool TryFindEmptyPositionUsingModel(TickContext context, out int emptyPosition) { }",0x6A5730C,RVA_and_signature,arm64_complete_bound,676,6642c2dada435cbacd9c20b51cd049f9c01b2510cee455273e4161ec66392001,True,native_arm64/TravelTown.MergeBoardQueue/033292_BoardQueueSystem.s,ghidra_pseudoc/0x6A5730C.c,
33292,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Systems,BoardQueueSystem,public void .ctor() { },0x6A575B0,RVA_and_signature,arm64_complete_bound,8,fc0b033e4100dd004c9d29fba8ab791583e858ef875ba2750ccb90aad366af9d,True,native_arm64/TravelTown.MergeBoardQueue/033292_BoardQueueSystem.s,,
33293,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Services,IMergeBoardQueueOperationTrackingCheatService,"public abstract void TrackEnqueueItemOperation(IMergeItem mergeItem, string uuidInBoardQueue, long enqueueTimestamp);",,signature_only,signature_only,0,,False,,,
33294,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Services,IMergeBoardQueueOperationTrackingService,"public abstract void TrackEnqueueItemOperation(Entity entity, IMergeItem mergeItem);",,signature_only,signature_only,0,,False,,,
33294,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Services,IMergeBoardQueueOperationTrackingService,"public abstract void TrackEnqueueItemOperationFromUndoSell(Entity entity, IMergeItem mergeItem);",,signature_only,signature_only,0,,False,,,
33295,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Services,MergeBoardItemRewardDequeueStrategy,public bool CanHandle(ItemMultiple itemMultiple) { },0x6A57630,RVA_and_signature,arm64_complete_bound,212,add473d27bba5fca1cb466c97f5bdef528b34885c2245e4849c1e8233f10e301,True,native_arm64/TravelTown.MergeBoardQueue/033295_MergeBoardItemRewardDequeueStrategy.s,ghidra_pseudoc/0x6A57630.c,
33295,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Services,MergeBoardItemRewardDequeueStrategy,"public bool TrySpawnDirectlyToBoard(ItemMultiple itemMultiple, List<Tuple<Vector3, IRewardViewData>> rewardsPositions, ResourceSource source, List<Tuple<Vector3, IRewardViewData>> flyRewardsToFill, Dictionary<IRewardViewData, RewardAnimationTargetData> overrideTargetDict) { }",0x6A57704,RVA_and_signature,arm64_complete_bound,424,ee4fe0c74a5fc149ae7d2fb86b19b839f1cbce60b669559262364e7f89902312,True,native_arm64/TravelTown.MergeBoardQueue/033295_MergeBoardItemRewardDequeueStrategy.s,,
33295,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Services,MergeBoardItemRewardDequeueStrategy,private bool IsBoardFull() { },0x6A578AC,RVA_and_signature,arm64_complete_bound,328,9bc62bc44056f651c567b16b6477fd89d8c0c80ed048faf331c07898ff7f89c0,True,native_arm64/TravelTown.MergeBoardQueue/033295_MergeBoardItemRewardDequeueStrategy.s,ghidra_pseudoc/0x6A578AC.c,
33295,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Services,MergeBoardItemRewardDequeueStrategy,public void .ctor() { },0x6A579FC,RVA_and_signature,arm64_complete_bound,8,13576ece90f20b1cdb93ff4f6dbc9728f0fa363071113f2d50e7b3f7b9ee69b9,True,native_arm64/TravelTown.MergeBoardQueue/033295_MergeBoardItemRewardDequeueStrategy.s,,
33296,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Services,MergeBoardItemRewardDequeueStrategyRegistrar,public void Initialize() { },0x6A57A04,RVA_and_signature,arm64_complete_bound,168,b09ec43878a85ab20a136c07abc339751479f3954b794eb1fa5fdd799a0bcc23,True,native_arm64/TravelTown.MergeBoardQueue/033296_MergeBoardItemRewardDequeueStrategyRegistrar.s,ghidra_pseudoc/0x6A57A04.c,
33296,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Services,MergeBoardItemRewardDequeueStrategyRegistrar,public void Dispose() { },0x6A57AAC,RVA_and_signature,arm64_complete_bound,172,52a39484a84b36979915ed7dd0b32685c30af4b031beb920a659d58b366ffa27,True,native_arm64/TravelTown.MergeBoardQueue/033296_MergeBoardItemRewardDequeueStrategyRegistrar.s,ghidra_pseudoc/0x6A57AAC.c,
33296,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Services,MergeBoardItemRewardDequeueStrategyRegistrar,public void .ctor() { },0x6A57B58,RVA_and_signature,arm64_complete_bound,8,ea9e045a1333085fc295241347ef494b62e13161176adfce7b3f11683fade715,True,native_arm64/TravelTown.MergeBoardQueue/033296_MergeBoardItemRewardDequeueStrategyRegistrar.s,,
33297,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Services,MergeBoardQueueOperationTrackingService,"public void TrackEnqueueItemOperation(IMergeItem mergeItem, string uuidInBoardQueue, long enqueueTimestamp) { }",0x6A57B60,RVA_and_signature,arm64_complete_bound,1184,9ce71fa2121f7fc49bf9979d9860ef4d1e01531dfd0946069a88a7ba22acdb72,True,native_arm64/TravelTown.MergeBoardQueue/033297_MergeBoardQueueOperationTrackingService.s,ghidra_pseudoc/0x6A57B60.c,
33297,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Services,MergeBoardQueueOperationTrackingService,"public void TrackEnqueueItemOperation(Entity entity, IMergeItem mergeItem) { }",0x6A58000,RVA_and_signature,arm64_complete_bound,120,326f554fb4217feab9450821b4ef19d8eb73472a1ab7712102633ef57d62e705,True,native_arm64/TravelTown.MergeBoardQueue/033297_MergeBoardQueueOperationTrackingService.s,ghidra_pseudoc/0x6A58000.c,
33297,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Services,MergeBoardQueueOperationTrackingService,"public void TrackEnqueueItemOperationFromUndoSell(Entity entity, IMergeItem mergeItem) { }",0x6A5856C,RVA_and_signature,arm64_complete_bound,120,b7dec775b88e20929d7165fac6361aca3a175119029294425006d27967f1832e,True,native_arm64/TravelTown.MergeBoardQueue/033297_MergeBoardQueueOperationTrackingService.s,ghidra_pseudoc/0x6A5856C.c,
33297,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Services,MergeBoardQueueOperationTrackingService,"private void SendOperation(Entity entity, IMergeItem mergeItem, string operationType) { }",0x6A58078,RVA_and_signature,arm64_complete_bound,1268,bcafbc99618e9c5e20cef7a64814df7162b2eca292d9887b36c065d5e50ee214,True,native_arm64/TravelTown.MergeBoardQueue/033297_MergeBoardQueueOperationTrackingService.s,ghidra_pseudoc/0x6A58078.c,
33297,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Services,MergeBoardQueueOperationTrackingService,public void .ctor() { },0x6A585E4,RVA_and_signature,arm64_complete_bound,8,25189174f1fa3785d58e4f7215c3d0d1370cea05f7f62a4b88874be4a432ed75,True,native_arm64/TravelTown.MergeBoardQueue/033297_MergeBoardQueueOperationTrackingService.s,,
33298,TravelTown.MergeBoardQueue.dll,,BoardQueueModel.<>c,private static void .cctor() { },0x6A599AC,RVA_and_signature,arm64_complete_bound,104,42fbf041220f1765e003a6c39062fc7c2884254a9949029fbfc5ead03dc4cc1b,True,native_arm64/TravelTown.MergeBoardQueue/033298_BoardQueueModel_c.s,,
33298,TravelTown.MergeBoardQueue.dll,,BoardQueueModel.<>c,public void .ctor() { },0x6A59A14,RVA_and_signature,arm64_complete_bound,8,a26fa32bf089ea52af2edae5f41f4fe09d19f28cc7af8f8ee36ecdc8559ed313,True,native_arm64/TravelTown.MergeBoardQueue/033298_BoardQueueModel_c.s,,
33298,TravelTown.MergeBoardQueue.dll,,BoardQueueModel.<>c,internal long <FindNewestInQueue>b__23_1(QueuedItem item) { },0x6A59A1C,RVA_and_signature,arm64_complete_bound,24,f4bc1a1fea791902504502b0c399cd28c49b510dafd15e69b2015544dad3e2f3,True,native_arm64/TravelTown.MergeBoardQueue/033298_BoardQueueModel_c.s,,
33299,TravelTown.MergeBoardQueue.dll,,BoardQueueModel.<>c__DisplayClass23_0,public void .ctor() { },0x6A58F4C,RVA_and_signature,arm64_complete_bound,8,871112983f3e662d7c7358860e7154cfe7beb81f35712924b5df032180d45f04,True,native_arm64/TravelTown.MergeBoardQueue/033299_BoardQueueModel_c__DisplayClass23_0.s,,
33299,TravelTown.MergeBoardQueue.dll,,BoardQueueModel.<>c__DisplayClass23_0,internal bool <FindNewestInQueue>b__0(QueuedItem item) { },0x6A59A34,RVA_and_signature,arm64_complete_bound,188,fd58bbf54b3f97bc1e57b651abd14626d2f6fd37cdb4eb7dd0c974305d7a71b5,True,native_arm64/TravelTown.MergeBoardQueue/033299_BoardQueueModel_c__DisplayClass23_0.s,,
33300,TravelTown.MergeBoardQueue.dll,,BoardQueueModel.<>c__DisplayClass28_0,public void .ctor() { },0x6A594A4,RVA_and_signature,arm64_complete_bound,8,da65575ca7981610b2a7132e29d1eb07c1d348cf2b4e1900289c37e921d79cae,True,native_arm64/TravelTown.MergeBoardQueue/033300_BoardQueueModel_c__DisplayClass28_0.s,,
33300,TravelTown.MergeBoardQueue.dll,,BoardQueueModel.<>c__DisplayClass28_0,internal bool <SyncPendingEnqueuedItem>b__0(QueuedItem pendingItem) { },0x6A59AF0,RVA_and_signature,arm64_complete_bound,36,33b7b4d3ff4f3b39acd15d423a79c273541f2d7ea822e0990a5717e5a51dce7e,True,native_arm64/TravelTown.MergeBoardQueue/033300_BoardQueueModel_c__DisplayClass28_0.s,,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,public BindableProperty<int> get_BoardEventQueueCount() { },0x6A585EC,RVA_and_signature,arm64_complete_bound,8,d598436bff3a9dd6f386d52e9d196b4b622d920d9df2d4b374773cddd2c4c4b8,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,public BindableProperty<QueuedItem> get_HeadItem() { },0x6A585F4,RVA_and_signature,arm64_complete_bound,8,dc0647a8f63aacbe9d6b7a7bf9b54950de74e29f82066e71731415b61d501071,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,public int get_Count() { },0x6A585FC,RVA_and_signature,arm64_complete_bound,88,5ec2b920bd8572b6c7bcb1719ee97c094910c7a1dba3284b8f7c9dc2c53ddc7b,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,,
33301,TravelTown.MergeBoardQueue.dll,Merger.MergeBoardQueue.Models,BoardQueueModel,protected override void InitializeModel() { },0x6A58654,RVA_and_signature,arm64_complete_bound,328,dba0e23dcee4353ba9ae5de3d6948c7e0a7b6f20b7a7c1be51452ebe07034a6e,True,native_arm64/TravelTown.MergeBoardQueue/033301_BoardQueueModel.s,ghidra_pseudoc/0x6A58654.c,
