Caller	CallerRVA	CalleeRVA	Il2CppDumperCalleeName	CalleeSignature	PseudocodeFile
ItemController.RemoveJelly	1894220	18F7574	MergePuzzle.BoardController$$CheckForTutorialStep62	void MergePuzzle_BoardController__CheckForTutorialStep62 (MergePuzzle_BoardController_o* __this, MergePuzzle_ItemController_o* item, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.RemoveJelly	1894220	1BA0494	Paxie.MergePuzzle.ItemCollections.Model.ItemCollectionHandler$$TryAddToDiscoveredListCheckGemActive	bool Paxie_MergePuzzle_ItemCollections_Model_ItemCollectionHandler__TryAddToDiscoveredListCheckGemActive (Paxie_MergePuzzle_ItemCollections_Model_ItemCollectionHandler_o* __this, MergePuzzle_ItemInfo_o itemInfo, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.RemoveJelly	1894220	1BE1F84	MergePuzzle.SoundHapticRaiser$$Raise	void MergePuzzle_SoundHapticRaiser__Raise (int32_t sound, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.RemoveJelly	1894220	1CB2520	MergePuzzle.Board.Particle.MergeParticleController$$CreateJellyDestroyParticle	void MergePuzzle_Board_Particle_MergeParticleController__CreateJellyDestroyParticle (MergePuzzle_Board_Particle_MergeParticleController_o* __this, UnityEngine_Vector3_o position, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.RemoveJelly	1894220	1CB5938	MergePuzzle.Item.Creation.ItemCreationHandler$$GetItemCreationHandler	MergePuzzle_Item_Creation_ItemCreationHandler_o* MergePuzzle_Item_Creation_ItemCreationHandler__GetItemCreationHandler (const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.RemoveJelly	1894220	1CB5AF4	MergePuzzle.Item.Creation.ItemCreationHandler$$SetJellyLocation	MergePuzzle_Item_Creation_ItemCreationHandler_o* MergePuzzle_Item_Creation_ItemCreationHandler__SetJellyLocation (MergePuzzle_Item_Creation_ItemCreationHandler_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.ProcessSellButtonClick	18953D4	176D630	Paxie.BaseSubscriber$$get_ActiveIndex	int32_t Paxie_BaseSubscriber__get_ActiveIndex (Paxie_BaseSubscriber_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.ProcessSellButtonClick	18953D4	18E24E8	MergePuzzle.BoardController$$GetPosition	MergePuzzle_BoardPosition_o* MergePuzzle_BoardController__GetPosition (MergePuzzle_BoardController_o* __this, MergePuzzle_Coordinate_o index, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.ProcessSellButtonClick	18953D4	1C49048	MergePuzzle.Rope.EventBusService.EventBusRaiser$$BoardRevertMove	void MergePuzzle_Rope_EventBusService_EventBusRaiser__BoardRevertMove (MergePuzzle_ItemController_o* itemController, bool applyScaleDownAnim, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.IsSpawnerPart	1895648	242FF4C	System.Linq.Enumerable$$Last<object>	Il2CppObject* System_Linq_Enumerable__Last_object_ (System_Collections_Generic_IEnumerable_TSource__o* source, const MethodInfo_242FF4C* method);	ghidra_flow_pseudocode.c
ItemController.SkipChargingState	1893794	189583C	MergePuzzle.ItemController$$GetSkipCapacity	int32_t MergePuzzle_ItemController__GetSkipCapacity (MergePuzzle_ItemController_o* __this, int32_t smallCapacity, int32_t bigCapacity, int32_t skippedState, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SkipChargingState	1893794	18C0908	MergePuzzle.SpawnerConfigAdaptor$$GetSmallCapacity	int32_t MergePuzzle_SpawnerConfigAdaptor__GetSmallCapacity (MergePuzzle_SpawnerConfigAdaptor_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SkipChargingState	1893794	18C0924	MergePuzzle.SpawnerConfigAdaptor$$GetBigCapacity	int32_t MergePuzzle_SpawnerConfigAdaptor__GetBigCapacity (MergePuzzle_SpawnerConfigAdaptor_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SkipChargingState	1893794	18D9380	MergePuzzle.BoardController$$get_ItemControllerFactory	Paxie_MergePuzzle_ItemControllerFactory_o* MergePuzzle_BoardController__get_ItemControllerFactory (MergePuzzle_BoardController_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SkipChargingState	1893794	1913AE0	MergePuzzle.BoardData$$get_Label	System_String_o* MergePuzzle_BoardData__get_Label (MergePuzzle_BoardData_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SkipChargingState	1893794	24DEDC4	Paxie.MergePuzzle.ItemControllerFactory$$GetItemModule<object>	Il2CppObject* Paxie_MergePuzzle_ItemControllerFactory__GetItemModule_object_ (Paxie_MergePuzzle_ItemControllerFactory_o* __this, MergePuzzle_ItemController_o* itemController, UnityEngine_Transform_o* parent, const MethodInfo_24DEDC4* method);	ghidra_flow_pseudocode.c
ItemController.SkipChargingState	1893794	2AFB274	System.Collections.Generic.List<object>$$AddWithResize	void System_Collections_Generic_List_object___AddWithResize (System_Collections_Generic_List_object__o* __this, Il2CppObject* item, const MethodInfo_2AFB274* method);	ghidra_flow_pseudocode.c
ItemController.SkipChargingState	1893794	2AFB63C	System.Collections.Generic.List<object>$$Contains	bool System_Collections_Generic_List_object___Contains (System_Collections_Generic_List_object__o* __this, Il2CppObject* item, const MethodInfo_2AFB63C* method);	ghidra_flow_pseudocode.c
ItemController.SkipChargingState	1893794	48B2F0C	System.Type$$GetTypeFromHandle	System_Type_o* System_Type__GetTypeFromHandle (System_RuntimeTypeHandle_o handle, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.GetSkipCapacity	189583C	1BAA670	MergePuzzle.BalanceValues$$get_BalanceItemSetConfig	MergePuzzle_BalanceItemSetConfigModel_o* MergePuzzle_BalanceValues__get_BalanceItemSetConfig (MergePuzzle_BalanceValues_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.GetSkipCapacity	189583C	1BAAC8C	MergePuzzle.KiteModelBalanceConfig$$GetBalanceConfig	MergePuzzle_BalanceValues_o* MergePuzzle_KiteModelBalanceConfig__GetBalanceConfig (const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SpawnerTweenAction	1895E3C	18860B8	MergePuzzle.ChestSpawnerConfigAdaptor$$GetGemSkipAmount	int32_t MergePuzzle_ChestSpawnerConfigAdaptor__GetGemSkipAmount (MergePuzzle_ChestSpawnerConfigAdaptor_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SpawnerTweenAction	1895E3C	18860D4	MergePuzzle.ChestSpawnerConfigAdaptor$$GetGemDecreaseCount	int32_t MergePuzzle_ChestSpawnerConfigAdaptor__GetGemDecreaseCount (MergePuzzle_ChestSpawnerConfigAdaptor_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SpawnerTweenAction	1895E3C	18A98A8	Paxie.DateUtils$$CurrentMillisecond	int64_t Paxie_DateUtils__CurrentMillisecond (const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SpawnerTweenAction	1895E3C	18C095C	MergePuzzle.SpawnerConfigAdaptor$$GetGemSkipAmount	int32_t MergePuzzle_SpawnerConfigAdaptor__GetGemSkipAmount (MergePuzzle_SpawnerConfigAdaptor_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SpawnerTweenAction	1895E3C	18C0978	MergePuzzle.SpawnerConfigAdaptor$$GetGemDecreaseCount	int32_t MergePuzzle_SpawnerConfigAdaptor__GetGemDecreaseCount (MergePuzzle_SpawnerConfigAdaptor_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SpawnerTweenAction	1895E3C	18CC560	MergePuzzle.LevelBasedChestSpawner$$GetConfigAdaptor	MergePuzzle_LevelBasedChestSpawnerConfigAdaptor_o* MergePuzzle_LevelBasedChestSpawner__GetConfigAdaptor (MergePuzzle_LevelBasedChestSpawner_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SpawnerTweenAction	1895E3C	18CF1C0	MergePuzzle.ItemControllerModuleBase$$get_Transform	UnityEngine_Transform_o* MergePuzzle_ItemControllerModuleBase__get_Transform (MergePuzzle_ItemControllerModuleBase_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SpawnerTweenAction	1895E3C	18F2D94	MergePuzzle.BoardController$$ArrangeTreasureBoxNotifsOnBoard	void MergePuzzle_BoardController__ArrangeTreasureBoxNotifsOnBoard (MergePuzzle_BoardController_o* __this, MergePuzzle_ItemController_o* initializingItem, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SpawnerTweenAction	1895E3C	1A5ACA4	MergePuzzle.BoardEntity$$IsTutorialStepCompleted	bool MergePuzzle_BoardEntity__IsTutorialStepCompleted (MergePuzzle_BoardEntity_o* __this, int32_t tutorialIndex, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SpawnerTweenAction	1895E3C	1B6CD88	MergePuzzle.FirebaseEvent.TriggerPrefix$$get_Cooldown	MergePuzzle_FirebaseEvent_TriggerPrefix_o* MergePuzzle_FirebaseEvent_TriggerPrefix__get_Cooldown (const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SpawnerTweenAction	1895E3C	2078B08	DG.Tweening.ShortcutExtensions$$DOScale	DG_Tweening_Core_TweenerCore_Vector3__Vector3__VectorOptions__o* DG_Tweening_ShortcutExtensions__DOScale (UnityEngine_Transform_o* target, UnityEngine_Vector3_o endValue, float duration, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SkipSpawnerUpdate	1895F9C	18860B8	MergePuzzle.ChestSpawnerConfigAdaptor$$GetGemSkipAmount	int32_t MergePuzzle_ChestSpawnerConfigAdaptor__GetGemSkipAmount (MergePuzzle_ChestSpawnerConfigAdaptor_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SkipSpawnerUpdate	1895F9C	18860D4	MergePuzzle.ChestSpawnerConfigAdaptor$$GetGemDecreaseCount	int32_t MergePuzzle_ChestSpawnerConfigAdaptor__GetGemDecreaseCount (MergePuzzle_ChestSpawnerConfigAdaptor_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SkipSpawnerUpdate	1895F9C	18A98A8	Paxie.DateUtils$$CurrentMillisecond	int64_t Paxie_DateUtils__CurrentMillisecond (const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SkipSpawnerUpdate	1895F9C	18C095C	MergePuzzle.SpawnerConfigAdaptor$$GetGemSkipAmount	int32_t MergePuzzle_SpawnerConfigAdaptor__GetGemSkipAmount (MergePuzzle_SpawnerConfigAdaptor_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SkipSpawnerUpdate	1895F9C	18C0978	MergePuzzle.SpawnerConfigAdaptor$$GetGemDecreaseCount	int32_t MergePuzzle_SpawnerConfigAdaptor__GetGemDecreaseCount (MergePuzzle_SpawnerConfigAdaptor_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SkipSpawnerUpdate	1895F9C	18CC560	MergePuzzle.LevelBasedChestSpawner$$GetConfigAdaptor	MergePuzzle_LevelBasedChestSpawnerConfigAdaptor_o* MergePuzzle_LevelBasedChestSpawner__GetConfigAdaptor (MergePuzzle_LevelBasedChestSpawner_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SkipSpawnerUpdate	1895F9C	18F2D94	MergePuzzle.BoardController$$ArrangeTreasureBoxNotifsOnBoard	void MergePuzzle_BoardController__ArrangeTreasureBoxNotifsOnBoard (MergePuzzle_BoardController_o* __this, MergePuzzle_ItemController_o* initializingItem, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SkipSpawnerUpdate	1895F9C	1A5ACA4	MergePuzzle.BoardEntity$$IsTutorialStepCompleted	bool MergePuzzle_BoardEntity__IsTutorialStepCompleted (MergePuzzle_BoardEntity_o* __this, int32_t tutorialIndex, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.SkipSpawnerUpdate	1895F9C	1B6CD88	MergePuzzle.FirebaseEvent.TriggerPrefix$$get_Cooldown	MergePuzzle_FirebaseEvent_TriggerPrefix_o* MergePuzzle_FirebaseEvent_TriggerPrefix__get_Cooldown (const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.ArrangeSpawnerState	1886F94	188A890	MergePuzzle.ItemController$$DestroyItemSpawnerEnergy	void MergePuzzle_ItemController__DestroyItemSpawnerEnergy (MergePuzzle_ItemController_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.ArrangeSpawnerState	1886F94	189698C	MergePuzzle.ItemController$$CheckChargerTutorialState	void MergePuzzle_ItemController__CheckChargerTutorialState (MergePuzzle_ItemController_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.ArrangeSpawnerState	1886F94	18A449C	Paxie.LogManager$$Log	void Paxie_LogManager__Log (System_String_o* message, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.ArrangeSpawnerState	1886F94	18C0908	MergePuzzle.SpawnerConfigAdaptor$$GetSmallCapacity	int32_t MergePuzzle_SpawnerConfigAdaptor__GetSmallCapacity (MergePuzzle_SpawnerConfigAdaptor_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.ArrangeSpawnerState	1886F94	18C0924	MergePuzzle.SpawnerConfigAdaptor$$GetBigCapacity	int32_t MergePuzzle_SpawnerConfigAdaptor__GetBigCapacity (MergePuzzle_SpawnerConfigAdaptor_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.ArrangeSpawnerState	1886F94	1913AE0	MergePuzzle.BoardData$$get_Label	System_String_o* MergePuzzle_BoardData__get_Label (MergePuzzle_BoardData_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.ArrangeSpawnerState	1886F94	1BAA670	MergePuzzle.BalanceValues$$get_BalanceItemSetConfig	MergePuzzle_BalanceItemSetConfigModel_o* MergePuzzle_BalanceValues__get_BalanceItemSetConfig (MergePuzzle_BalanceValues_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.ArrangeSpawnerState	1886F94	1BAAC8C	MergePuzzle.KiteModelBalanceConfig$$GetBalanceConfig	MergePuzzle_BalanceValues_o* MergePuzzle_KiteModelBalanceConfig__GetBalanceConfig (const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.ArrangeSpawnerState	1886F94	2AFA9F0	System.Collections.Generic.List<object>$$.ctor	void System_Collections_Generic_List_object____ctor (System_Collections_Generic_List_object__o* __this, const MethodInfo_2AFA9F0* method);	ghidra_flow_pseudocode.c
ItemController.ArrangeSpawnerState	1886F94	2AFB274	System.Collections.Generic.List<object>$$AddWithResize	void System_Collections_Generic_List_object___AddWithResize (System_Collections_Generic_List_object__o* __this, Il2CppObject* item, const MethodInfo_2AFB274* method);	ghidra_flow_pseudocode.c
ItemController.ProcessTaskMoveCompletedForFirstItem	18973FC	1BE1F6C	MergePuzzle.SoundHapticRaiser$$Raise	void MergePuzzle_SoundHapticRaiser__Raise (int32_t sound, int32_t haptic, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.AnimateItemToTask	18974AC	1897750	MergePuzzle.ItemController$$AnimateItemToTask	void MergePuzzle_ItemController__AnimateItemToTask (MergePuzzle_ItemController_o* __this, MergePuzzle_BoardTaskItemController_o* completedTaskItemController, int32_t goalUIIndex, System_Action_o* onComplete, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.AnimateItemToTask	18974AC	18CD21C	MergePuzzle.ItemController.<>c__DisplayClass228_0$$.ctor	void MergePuzzle_ItemController___c__DisplayClass228_0___ctor (MergePuzzle_ItemController___c__DisplayClass228_0_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.AnimateItemToTask	18974AC	195FE68	MergePuzzle.BoardTaskItemController$$get_BoardTaskItem	MergePuzzle_BoardTaskItem_o* MergePuzzle_BoardTaskItemController__get_BoardTaskItem (MergePuzzle_BoardTaskItemController_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.AnimateItemToTask	18974AC	2AFAF9C	System.Collections.Generic.List<object>$$get_Item	Il2CppObject* System_Collections_Generic_List_object___get_Item (System_Collections_Generic_List_object__o* __this, int32_t index, const MethodInfo_2AFAF9C* method);	ghidra_flow_pseudocode.c
ItemController.AnimateItemToTask	1897750	1776694	Paxie.AnimationLoop$$StartAnim	DG_Tweening_Sequence_o* Paxie_AnimationLoop__StartAnim (Paxie_AnimationLoop_o* __this, UnityEngine_Transform_o* transform, UnityEngine_Object_o* spriteOrMaterial, UnityEngine_UI_Image_o* image, UnityEngine_Vector3_o target, UnityEngine_Vector3_o dynamicTarget, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.AnimateItemToTask	1897750	17783F0	Paxie.AnimationLoop$$StartAnim	DG_Tweening_Sequence_o* Paxie_AnimationLoop__StartAnim (Paxie_AnimationLoop_o* __this, UnityEngine_Transform_o* transform, UnityEngine_Object_o* spriteOrMaterial, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.AnimateItemToTask	1897750	1897B44	MergePuzzle.ItemController$$PrepareAnimate	void MergePuzzle_ItemController__PrepareAnimate (MergePuzzle_ItemController_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.AnimateItemToTask	1897750	18CD4F8	MergePuzzle.ItemController.<>c__DisplayClass229_0$$.ctor	void MergePuzzle_ItemController___c__DisplayClass229_0___ctor (MergePuzzle_ItemController___c__DisplayClass229_0_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.AnimateItemToTask	1897750	20667E4	DG.Tweening.TweenCallback$$.ctor	void DG_Tweening_TweenCallback___ctor (DG_Tweening_TweenCallback_o* __this, Il2CppObject* object, intptr_t method, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.AnimateItemToTask	1897750	206E2F8	DG.Tweening.TweenExtensions$$Kill	void DG_Tweening_TweenExtensions__Kill (DG_Tweening_Tween_o* t, bool complete, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.AnimateItemToTask	1897750	25CFD3C	DG.Tweening.TweenSettingsExtensions$$OnComplete<object>	Il2CppObject* DG_Tweening_TweenSettingsExtensions__OnComplete_object_ (Il2CppObject* t, DG_Tweening_TweenCallback_o* action, const MethodInfo_25CFD3C* method);	ghidra_flow_pseudocode.c
ItemController.AnimateItemToTask	1897750	2693A68	Paxie.AnimationLoop$$GetAnimationItem<object>	Il2CppObject* Paxie_AnimationLoop__GetAnimationItem_object_ (Paxie_AnimationLoop_o* __this, System_String_o* key, const MethodInfo_2693A68* method);	ghidra_flow_pseudocode.c
ItemController.AnimateItemToTask	1897750	2AFAF9C	System.Collections.Generic.List<object>$$get_Item	Il2CppObject* System_Collections_Generic_List_object___get_Item (System_Collections_Generic_List_object__o* __this, int32_t index, const MethodInfo_2AFAF9C* method);	ghidra_flow_pseudocode.c
ItemController.AnimateItemToSpecialTask	1897B98	18CD51C	MergePuzzle.ItemController.<>c__DisplayClass230_0$$.ctor	void MergePuzzle_ItemController___c__DisplayClass230_0___ctor (MergePuzzle_ItemController___c__DisplayClass230_0_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.AnimateItemToSpecialTask	1897B98	195FE68	MergePuzzle.BoardTaskItemController$$get_BoardTaskItem	MergePuzzle_BoardTaskItem_o* MergePuzzle_BoardTaskItemController__get_BoardTaskItem (MergePuzzle_BoardTaskItemController_o* __this, const MethodInfo* method);	ghidra_flow_pseudocode.c
ItemController.AnimateItemToSpecialTask	1897B98	2AFAF9C	System.Collections.Generic.List<object>$$get_Item	Il2CppObject* System_Collections_Generic_List_object___get_Item (System_Collections_Generic_List_object__o* __this, int32_t index, const MethodInfo_2AFAF9C* method);	ghidra_flow_pseudocode.c
